ping_time,target_hostname,target_label,sent,rcvd,loss_pct,rtt_min,rtt_avg,rtt_max,measurement_id
2026-06-10T10:55:27+00:00,mcb.com.pk,MCB Bank,3,3,0.0,131.285474,131.54464466666667,131.702472,178956530
2026-06-10T10:56:26+00:00,mcb.com.pk,MCB Bank,3,3,0.0,131.212109,131.458478,131.87585,178956530
2026-06-10T10:57:23+00:00,mcb.com.pk,MCB Bank,3,3,0.0,130.607014,131.175733,131.465173,178956530
2026-06-10T10:58:15+00:00,mcb.com.pk,MCB Bank,3,3,0.0,131.326762,131.557423,131.708717,178956530
2026-06-10T10:59:19+00:00,mcb.com.pk,MCB Bank,3,3,0.0,131.030513,131.31384633333334,131.543921,178956530
2026-06-10T11:00:13+00:00,mcb.com.pk,MCB Bank,3,3,0.0,130.98043,131.34859733333334,131.585366,178956530
2026-06-10T11:01:22+00:00,mcb.com.pk,MCB Bank,3,3,0.0,131.091962,131.28715333333332,131.540804,178956530
2026-06-10T11:02:20+00:00,mcb.com.pk,MCB Bank,3,3,0.0,130.815297,131.08118833333333,131.355027,178956530
2026-06-10T11:03:21+00:00,mcb.com.pk,MCB Bank,3,3,0.0,131.24788,131.311886,131.386853,178956530
2026-06-10T11:04:13+00:00,mcb.com.pk,MCB Bank,3,3,0.0,130.918091,131.13221733333333,131.516306,178956530
2026-06-10T11:05:21+00:00,mcb.com.pk,MCB Bank,3,3,0.0,130.946254,131.251456,131.693124,178956530
2026-06-10T11:06:21+00:00,mcb.com.pk,MCB Bank,3,3,0.0,130.917374,131.111498,131.431421,178956530
2026-06-10T11:07:20+00:00,mcb.com.pk,MCB Bank,3,3,0.0,131.08153,131.519863,131.899284,178956530
2026-06-10T11:08:16+00:00,mcb.com.pk,MCB Bank,3,3,0.0,131.07577,131.17972633333332,131.367797,178956530
2026-06-10T11:09:27+00:00,mcb.com.pk,MCB Bank,3,3,0.0,130.984963,131.25760133333333,131.414683,178956530
2026-06-10T11:10:18+00:00,mcb.com.pk,MCB Bank,3,3,0.0,131.221226,131.30507366666666,131.357959,178956530
2026-06-10T11:11:15+00:00,mcb.com.pk,MCB Bank,3,3,0.0,130.988245,131.29133933333333,131.663827,178956530
2026-06-10T11:12:16+00:00,mcb.com.pk,MCB Bank,3,3,0.0,131.007998,131.23087166666667,131.501323,178956530
2026-06-10T11:13:18+00:00,mcb.com.pk,MCB Bank,3,3,0.0,131.098887,131.29042466666667,131.501884,178956530
2026-06-10T11:14:26+00:00,mcb.com.pk,MCB Bank,3,3,0.0,130.886709,131.14230566666666,131.387555,178956530
2026-06-10T11:15:13+00:00,mcb.com.pk,MCB Bank,3,3,0.0,130.46987,131.12347733333334,131.520688,178956530
2026-06-10T11:16:20+00:00,mcb.com.pk,MCB Bank,3,3,0.0,130.973494,131.02048566666667,131.051742,178956530
2026-06-10T11:17:27+00:00,mcb.com.pk,MCB Bank,3,3,0.0,131.01598,131.27552366666666,131.509145,178956530
2026-06-10T11:18:27+00:00,mcb.com.pk,MCB Bank,3,3,0.0,130.975817,131.112443,131.352972,178956530
2026-06-10T11:19:19+00:00,mcb.com.pk,MCB Bank,3,3,0.0,130.858287,131.136766,131.628518,178956530
2026-06-10T11:20:16+00:00,mcb.com.pk,MCB Bank,3,3,0.0,131.269305,131.53594233333334,131.883601,178956530
2026-06-10T11:21:17+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.71843,128.89569966666667,129.163991,178956530
2026-06-10T11:22:20+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.590569,129.05885233333333,129.315436,178956530
2026-06-10T11:23:21+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.968843,129.05146466666667,129.116298,178956530
2026-06-10T11:24:16+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.047331,129.14235299999999,129.219747,178956530
2026-06-10T11:25:15+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.999266,129.143972,129.424984,178956530
2026-06-10T11:26:27+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.123597,129.22371266666667,129.301533,178956530
2026-06-10T11:27:14+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.125196,129.26382266666667,129.451067,178956530
2026-06-10T11:28:24+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.709958,129.09620700000002,129.444106,178956530
2026-06-10T11:29:17+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.597879,129.006077,129.387552,178956530
2026-06-10T11:30:24+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.186654,129.2864493333333,129.4814,178956530
2026-06-10T11:31:24+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.963593,129.238685,129.462279,178956530
2026-06-10T11:32:18+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.547954,128.964499,129.306344,178956530
2026-06-10T11:33:19+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.664978,128.86862333333332,129.000609,178956530
2026-06-10T11:34:21+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.100137,129.24063066666668,129.399526,178956530
2026-06-10T11:35:23+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.826672,129.05328,129.219909,178956530
2026-06-10T11:36:25+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.055973,129.197373,129.475532,178956530
2026-06-10T11:37:18+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.80299,129.06298700000002,129.199026,178956530
2026-06-10T11:38:14+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.13534,129.43430066666667,129.660028,178956530
2026-06-10T11:39:26+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.81003,128.95641666666668,129.150381,178956530
2026-06-10T11:40:19+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.81459,128.8657946666667,128.960283,178956530
2026-06-10T11:41:25+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.827471,128.95108266666668,129.077735,178956530
2026-06-10T11:42:18+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.802201,129.000539,129.219679,178956530
2026-06-10T11:43:13+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.060625,129.22378633333332,129.422898,178956530
2026-06-10T11:44:25+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.197917,129.21237166666666,129.22584,178956530
2026-06-10T11:45:19+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.003899,129.17292833333335,129.348011,178956530
2026-06-10T11:46:13+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.849977,129.075064,129.332661,178956530
2026-06-10T11:47:17+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.855817,129.00431066666667,129.270255,178956530
2026-06-10T11:48:21+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.89966,129.24947933333337,129.64757,178956530
2026-06-10T11:49:15+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.516426,128.81362633333333,129.230571,178956530
2026-06-10T11:50:27+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.276517,129.38439366666668,129.471975,178956530
2026-06-10T11:51:19+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.043295,129.115755,129.158586,178956530
2026-06-10T11:52:23+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.0933,129.38674066666667,129.714798,178956530
2026-06-10T11:53:22+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.612535,129.02985366666667,129.477175,178956530
2026-06-10T11:54:19+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.844476,129.04214766666666,129.385406,178956530
2026-06-10T11:55:21+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.973573,129.17935233333333,129.461299,178956530
2026-06-10T11:56:25+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.734911,129.20703533333332,129.837334,178956530
2026-06-10T11:57:17+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.766194,129.11710666666667,129.446337,178956530
2026-06-10T11:58:20+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.949971,129.144069,129.356489,178956530
2026-06-10T11:59:19+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.69226,128.960418,129.106378,178956530
2026-06-10T12:00:25+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.245431,129.310637,129.408246,178956530
2026-06-10T12:01:23+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.623294,128.953964,129.141421,178956530
2026-06-10T12:02:22+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.611132,128.99002033333332,129.208867,178956530
2026-06-10T12:03:26+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.645118,128.964934,129.168926,178956530
2026-06-10T12:04:14+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.605914,128.93538466666666,129.3167,178956530
2026-06-10T12:05:27+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.914102,129.024539,129.091639,178956530
2026-06-10T12:06:17+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.747314,128.969305,129.237833,178956530
2026-06-10T12:07:21+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.255079,129.65610433333333,130.336063,178956530
2026-06-10T12:08:27+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.883951,129.04153933333333,129.242385,178956530
2026-06-10T12:09:27+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.963282,129.17906200000002,129.336837,178956530
2026-06-10T12:10:19+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.916466,129.03050333333337,129.112964,178956530
2026-06-10T12:11:20+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.040936,129.19063,129.484737,178956530
2026-06-10T12:12:25+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.891181,129.18747499999998,129.364665,178956530
2026-06-10T12:13:25+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.258986,129.33542,129.40108,178956530
2026-06-10T12:14:13+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.86623,129.06360833333335,129.261627,178956530
2026-06-10T12:15:15+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.777143,128.824801,128.914036,178956530
2026-06-10T12:16:16+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.994439,129.17504233333332,129.393836,178956530
2026-06-10T12:17:17+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.0814,129.31606166666666,129.550003,178956530
2026-06-10T12:18:22+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.066518,129.22442633333333,129.529522,178956530
2026-06-10T12:19:13+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.950196,129.14610766666667,129.260065,178956530
2026-06-10T12:20:26+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.150934,129.180964,129.235663,178956530
2026-06-10T12:21:16+00:00,mcb.com.pk,MCB Bank,3,3,0.0,128.894991,129.221501,129.713066,178956530
2026-06-10T12:22:21+00:00,mcb.com.pk,MCB Bank,3,3,0.0,129.002121,129.13744,129.283427,178956530
2026-06-10T10:39:15+00:00,pseb.org.pk,PSEB,3,3,0.0,23.01191,23.184326,23.451551,178957057
2026-06-10T10:40:20+00:00,pseb.org.pk,PSEB,3,3,0.0,23.203527,23.540119,23.955438,178957057
2026-06-10T10:41:13+00:00,pseb.org.pk,PSEB,3,3,0.0,23.249612,23.331486333333334,23.454271,178957057
2026-06-10T10:42:10+00:00,pseb.org.pk,PSEB,3,3,0.0,23.421234,23.674298000000004,23.854475,178957057
2026-06-10T10:43:19+00:00,pseb.org.pk,PSEB,3,3,0.0,23.319145,23.456144,23.690379,178957057
2026-06-10T10:44:14+00:00,pseb.org.pk,PSEB,3,3,0.0,23.37739,23.497028,23.607012,178957057
2026-06-10T10:45:09+00:00,pseb.org.pk,PSEB,3,3,0.0,23.096084,23.27748766666667,23.543166,178957057
2026-06-10T10:46:23+00:00,pseb.org.pk,PSEB,3,3,0.0,22.779013,23.137846999999997,23.404752,178957057
2026-06-10T10:47:16+00:00,pseb.org.pk,PSEB,3,3,0.0,23.134247,23.259058666666665,23.404832,178957057
2026-06-10T10:48:17+00:00,pseb.org.pk,PSEB,3,3,0.0,23.06272,23.256364333333334,23.381629,178957057
2026-06-10T10:49:12+00:00,pseb.org.pk,PSEB,3,3,0.0,23.28058,23.335812,23.423953,178957057
2026-06-10T10:50:10+00:00,pseb.org.pk,PSEB,3,3,0.0,23.024154,23.32010133333333,23.691656,178957057
2026-06-10T10:51:13+00:00,pseb.org.pk,PSEB,3,3,0.0,23.168647,23.31404733333333,23.395868,178957057
2026-06-10T10:52:09+00:00,pseb.org.pk,PSEB,3,3,0.0,23.41355,23.510625666666666,23.562524,178957057
2026-06-10T10:53:17+00:00,pseb.org.pk,PSEB,3,3,0.0,22.404335,23.046449,23.555564,178957057
2026-06-10T10:54:10+00:00,pseb.org.pk,PSEB,3,3,0.0,22.948946,23.090159666666665,23.30514,178957057
2026-06-10T10:55:13+00:00,pseb.org.pk,PSEB,3,3,0.0,23.311605,23.450658,23.712282,178957057
2026-06-10T10:56:19+00:00,pseb.org.pk,PSEB,3,3,0.0,23.031339,23.246452666666666,23.436337,178957057
2026-06-10T10:57:18+00:00,pseb.org.pk,PSEB,3,3,0.0,22.806679,23.363023999999996,23.722924,178957057
2026-06-10T10:58:10+00:00,pseb.org.pk,PSEB,3,3,0.0,22.986775,23.221703666666667,23.377932,178957057
2026-06-10T10:59:13+00:00,pseb.org.pk,PSEB,3,3,0.0,23.04237,23.297807333333335,23.723554,178957057
2026-06-10T11:00:14+00:00,pseb.org.pk,PSEB,3,3,0.0,23.14806,23.22809433333333,23.274232,178957057
2026-06-10T11:01:15+00:00,pseb.org.pk,PSEB,3,3,0.0,23.14662,23.333570999999996,23.553298,178957057
2026-06-10T11:02:13+00:00,pseb.org.pk,PSEB,3,3,0.0,23.287513,23.363467333333332,23.439208,178957057
2026-06-10T11:03:12+00:00,pseb.org.pk,PSEB,3,3,0.0,23.17614,23.33810166666667,23.584658,178957057
2026-06-10T11:04:16+00:00,pseb.org.pk,PSEB,3,3,0.0,23.293992,23.393120666666665,23.483129,178957057
2026-06-10T11:05:15+00:00,pseb.org.pk,PSEB,3,3,0.0,23.295832,23.586925666666662,23.802039,178957057
2026-06-10T11:06:11+00:00,pseb.org.pk,PSEB,3,3,0.0,23.336956,23.433418,23.512652,178957057
2026-06-10T11:07:15+00:00,pseb.org.pk,PSEB,3,3,0.0,23.003882,23.269426,23.444722,178957057
2026-06-10T11:08:14+00:00,pseb.org.pk,PSEB,3,3,0.0,23.251825,23.38402333333333,23.458563,178957057
2026-06-10T11:09:18+00:00,pseb.org.pk,PSEB,3,3,0.0,22.976359,23.258865333333333,23.491287,178957057
2026-06-10T11:10:22+00:00,pseb.org.pk,PSEB,3,3,0.0,23.237264,23.4851,23.694186,178957057
2026-06-10T11:11:09+00:00,pseb.org.pk,PSEB,3,3,0.0,23.106932,23.19782033333333,23.257826,178957057
2026-06-10T11:12:19+00:00,pseb.org.pk,PSEB,3,3,0.0,23.115651,23.370661000000002,23.626978,178957057
2026-06-10T11:13:10+00:00,pseb.org.pk,PSEB,3,3,0.0,23.278946,23.387329333333337,23.582974,178957057
2026-06-10T11:14:20+00:00,pseb.org.pk,PSEB,3,3,0.0,23.31783,23.456749333333335,23.636019,178957057
2026-06-10T11:15:16+00:00,pseb.org.pk,PSEB,3,3,0.0,22.913073,23.209500333333335,23.544011,178957057
2026-06-10T11:16:10+00:00,pseb.org.pk,PSEB,3,3,0.0,23.374631,23.481894333333333,23.539446,178957057
2026-06-10T11:17:09+00:00,pseb.org.pk,PSEB,3,3,0.0,23.189734,23.351029,23.432397,178957057
2026-06-10T11:18:23+00:00,pseb.org.pk,PSEB,3,3,0.0,23.206216,23.316012999999998,23.526406,178957057
2026-06-10T11:19:20+00:00,pseb.org.pk,PSEB,3,3,0.0,23.196216,23.299345333333335,23.392154,178957057
2026-06-10T11:20:17+00:00,pseb.org.pk,PSEB,3,3,0.0,23.241903,23.37460866666667,23.619378,178957057
2026-06-10T11:21:15+00:00,pseb.org.pk,PSEB,3,3,0.0,23.150775,23.410558999999996,23.692825,178957057
2026-06-10T11:22:16+00:00,pseb.org.pk,PSEB,3,3,0.0,22.817396,23.013415,23.354567,178957057
2026-06-10T11:23:22+00:00,pseb.org.pk,PSEB,3,3,0.0,22.893324,23.160921666666667,23.371368,178957057
2026-06-10T11:24:16+00:00,pseb.org.pk,PSEB,3,3,0.0,22.935727,23.059498666666666,23.254637,178957057
2026-06-10T11:25:11+00:00,pseb.org.pk,PSEB,3,3,0.0,23.010058,23.31856666666667,23.590912,178957057
2026-06-10T11:26:12+00:00,pseb.org.pk,PSEB,3,3,0.0,23.193915,23.400574333333335,23.707323,178957057
2026-06-10T11:27:12+00:00,pseb.org.pk,PSEB,3,3,0.0,23.069103,23.31926,23.519065,178957057
2026-06-10T11:28:12+00:00,pseb.org.pk,PSEB,3,3,0.0,23.421536,23.519305333333335,23.591312,178957057
2026-06-10T11:29:18+00:00,pseb.org.pk,PSEB,3,3,0.0,23.190222,23.29015133333333,23.478168,178957057
2026-06-10T11:30:21+00:00,pseb.org.pk,PSEB,3,3,0.0,23.05357,23.194382666666666,23.456887,178957057
2026-06-10T11:31:12+00:00,pseb.org.pk,PSEB,3,3,0.0,23.1607,23.316980666666666,23.526413,178957057
2026-06-10T11:32:15+00:00,pseb.org.pk,PSEB,3,3,0.0,23.320075,26.33902,31.93671,178957057
2026-06-10T11:33:09+00:00,pseb.org.pk,PSEB,3,3,0.0,23.241902,23.506006333333332,23.744108,178957057
2026-06-10T11:34:11+00:00,pseb.org.pk,PSEB,3,3,0.0,22.983558,23.2914,23.446081,178957057
2026-06-10T11:35:21+00:00,pseb.org.pk,PSEB,3,3,0.0,23.239422,23.371247,23.536809,178957057
2026-06-10T11:36:09+00:00,pseb.org.pk,PSEB,3,3,0.0,23.267265,23.339538,23.404797,178957057
2026-06-10T11:37:14+00:00,pseb.org.pk,PSEB,3,3,0.0,23.11709,23.29684,23.518247,178957057
2026-06-10T11:38:22+00:00,pseb.org.pk,PSEB,3,3,0.0,23.4368,23.558544,23.694183,178957057
2026-06-10T11:39:18+00:00,pseb.org.pk,PSEB,3,3,0.0,23.328869,23.498858666666667,23.663301,178957057
2026-06-10T11:40:20+00:00,pseb.org.pk,PSEB,3,3,0.0,23.22358,23.327776,23.404556,178957057
2026-06-10T11:41:13+00:00,pseb.org.pk,PSEB,3,3,0.0,23.390395,23.479497,23.634178,178957057
2026-06-10T11:42:18+00:00,pseb.org.pk,PSEB,3,3,0.0,23.143734,23.658235,24.495059,178957057
2026-06-10T11:43:20+00:00,pseb.org.pk,PSEB,3,3,0.0,23.109812,23.350634,23.63202,178957057
2026-06-10T11:44:23+00:00,pseb.org.pk,PSEB,3,3,0.0,22.9886,23.251078000000003,23.609218,178957057
2026-06-10T11:45:17+00:00,pseb.org.pk,PSEB,3,3,0.0,23.143734,23.273773333333335,23.494808,178957057
2026-06-10T11:46:22+00:00,pseb.org.pk,PSEB,3,3,0.0,22.997643,23.21782333333333,23.365837,178957057
2026-06-10T11:47:21+00:00,pseb.org.pk,PSEB,3,3,0.0,23.329194,23.391733333333335,23.451046,178957057
2026-06-10T11:48:17+00:00,pseb.org.pk,PSEB,3,3,0.0,22.96524,23.505476666666667,24.106465,178957057
2026-06-10T11:49:16+00:00,pseb.org.pk,PSEB,3,3,0.0,22.974601,23.221664000000004,23.670746,178957057
2026-06-10T11:50:19+00:00,pseb.org.pk,PSEB,3,3,0.0,23.407365,23.593541,23.905167,178957057
2026-06-10T11:51:16+00:00,pseb.org.pk,PSEB,3,3,0.0,23.193426,23.288421,23.429527,178957057
2026-06-10T11:52:19+00:00,pseb.org.pk,PSEB,3,3,0.0,23.588822,30.155642333333333,35.292544,178957057
2026-06-10T11:53:11+00:00,pseb.org.pk,PSEB,3,3,0.0,22.868435,25.02484766666667,27.36085,178957057
2026-06-10T11:54:13+00:00,pseb.org.pk,PSEB,3,3,0.0,23.093016,23.165342666666664,23.300395,178957057
2026-06-10T11:55:22+00:00,pseb.org.pk,PSEB,3,3,0.0,22.790196,23.204314666666665,23.516104,178957057
2026-06-10T11:56:14+00:00,pseb.org.pk,PSEB,3,3,0.0,23.283521,23.371796,23.513863,178957057
2026-06-10T11:57:22+00:00,pseb.org.pk,PSEB,3,3,0.0,23.209195,23.449056666666667,23.668837,178957057
2026-06-10T11:58:16+00:00,pseb.org.pk,PSEB,3,3,0.0,23.127827,23.32171166666667,23.680839,178957057
2026-06-10T11:59:18+00:00,pseb.org.pk,PSEB,3,3,0.0,23.28168,23.39043666666667,23.49754,178957057
2026-06-10T12:00:17+00:00,pseb.org.pk,PSEB,3,3,0.0,23.193432,23.264612,23.341206,178957057
2026-06-10T12:01:09+00:00,pseb.org.pk,PSEB,3,3,0.0,23.135426,23.389103333333335,23.803089,178957057
2026-06-10T12:02:12+00:00,pseb.org.pk,PSEB,3,3,0.0,23.201833,23.336138333333334,23.490899,178957057
2026-06-10T12:03:19+00:00,pseb.org.pk,PSEB,3,3,0.0,22.809873,23.120542,23.376726,178957057
2026-06-10T12:04:19+00:00,pseb.org.pk,PSEB,3,3,0.0,23.120621,23.301625,23.489776,178957057
2026-06-10T12:05:13+00:00,pseb.org.pk,PSEB,3,3,0.0,23.319521,23.453346333333332,23.536261,178957057
2026-06-10T12:06:09+00:00,pseb.org.pk,PSEB,3,3,0.0,23.065361,23.287512000000003,23.447231,178957057
2026-06-10T12:07:10+00:00,pseb.org.pk,PSEB,3,3,0.0,22.55401,23.014028,23.337766,178957057
2026-06-10T12:08:13+00:00,pseb.org.pk,PSEB,3,3,0.0,22.643126,23.130157,23.707063,178957057
2026-06-10T12:09:09+00:00,pseb.org.pk,PSEB,3,3,0.0,23.231908,23.359306333333336,23.528335,178957057
2026-06-10T12:10:19+00:00,pseb.org.pk,PSEB,3,3,0.0,22.972136,23.110068666666667,23.257522,178957057
2026-06-10T12:11:13+00:00,pseb.org.pk,PSEB,3,3,0.0,23.055288,23.274268666666668,23.623102,178957057
2026-06-10T12:12:12+00:00,pseb.org.pk,PSEB,3,3,0.0,23.120281,23.43232733333333,23.802718,178957057
2026-06-10T12:13:14+00:00,pseb.org.pk,PSEB,3,3,0.0,23.34038,23.442949666666667,23.500395,178957057
2026-06-10T12:14:15+00:00,pseb.org.pk,PSEB,3,3,0.0,23.395922,23.477796666666666,23.614983,178957057
2026-06-10T12:15:22+00:00,pseb.org.pk,PSEB,3,3,0.0,23.184456,23.306974,23.424638,178957057
2026-06-10T12:16:14+00:00,pseb.org.pk,PSEB,3,3,0.0,23.042922,23.181788333333333,23.333349,178957057
2026-06-10T12:17:18+00:00,pseb.org.pk,PSEB,3,3,0.0,22.725386,23.166893333333334,23.654032,178957057
2026-06-10T12:18:23+00:00,pseb.org.pk,PSEB,3,3,0.0,23.024854,23.192282333333335,23.322801,178957057
2026-06-10T12:19:11+00:00,pseb.org.pk,PSEB,3,3,0.0,23.124384,23.442947000000004,23.794846,178957057
2026-06-10T12:20:11+00:00,pseb.org.pk,PSEB,3,3,0.0,23.063018,23.277224666666665,23.40457,178957057
2026-06-10T12:21:19+00:00,pseb.org.pk,PSEB,3,3,0.0,23.177109,23.384808333333336,23.625071,178957057
2026-06-10T12:22:15+00:00,pseb.org.pk,PSEB,3,3,0.0,22.997252,23.15046633333333,23.274798,178957057
2026-06-10T10:37:57+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:39:06+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:40:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:41:10+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:42:08+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:43:10+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:44:11+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:45:00+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:46:07+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:47:05+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:48:11+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:49:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:50:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:50:59+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:52:01+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:53:01+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:54:11+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:55:07+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:56:07+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:57:08+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:58:02+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T10:59:01+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:00:00+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:01:08+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:02:00+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:03:10+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:04:10+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:04:57+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:05:58+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:07:04+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:08:11+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:09:03+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:10:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:11:07+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:12:01+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:13:05+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:14:10+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:15:02+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:16:11+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:17:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:18:00+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:19:08+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:20:09+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:21:08+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:22:05+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:23:11+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
2026-06-10T11:24:00+00:00,ptcl.com.pk,PTCL,3,0,100.0,,,,178956552
