trace_id,hop,hop_ip,rtt_ms,hop_asn,hop_prefix,hop_country,hop_asn_name,is_private,is_timeout
793,1,192.168.1.1,0.722,,,,RFC1918,True,False
793,2,203.101.189.254,1.704,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
793,3,192.168.72.113,3.877,,,,RFC1918,True,False
793,4,192.168.51.2,3.676,,,,RFC1918,True,False
793,5,202.163.97.213,23.414,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
793,6,192.168.248.205,24.041,,,,RFC1918,True,False
793,7,192.168.200.22,24.543,,,,RFC1918,True,False
793,8,103.213.109.251,25.1,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
793,9,172.67.174.102,24.562,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
876,1,192.168.1.1,0.702,,,,RFC1918,True,False
876,2,203.101.189.254,2.107,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
876,3,192.168.72.113,3.676,,,,RFC1918,True,False
876,4,192.168.51.2,3.7,,,,RFC1918,True,False
876,5,202.163.97.213,23.643,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
876,6,192.168.248.205,24.34,,,,RFC1918,True,False
876,7,192.168.200.22,24.411,,,,RFC1918,True,False
876,8,103.213.109.251,25.347,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
876,9,172.67.174.102,24.566,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
955,1,192.168.1.1,0.807,,,,RFC1918,True,False
955,2,203.101.189.254,1.928,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
955,3,192.168.72.113,3.598,,,,RFC1918,True,False
955,4,192.168.51.2,3.247,,,,RFC1918,True,False
955,5,202.163.97.213,23.46,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
955,6,192.168.248.205,24.865,,,,RFC1918,True,False
955,7,192.168.200.22,24.399,,,,RFC1918,True,False
955,8,103.213.109.251,24.505,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
955,9,172.67.174.102,24.688,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
1035,1,192.168.1.1,0.571,,,,RFC1918,True,False
1035,2,203.101.189.254,1.958,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1035,3,192.168.72.113,3.594,,,,RFC1918,True,False
1035,4,192.168.51.2,3.572,,,,RFC1918,True,False
1035,5,202.163.97.213,23.55,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1035,6,192.168.248.205,23.841,,,,RFC1918,True,False
1035,7,192.168.200.22,24.907,,,,RFC1918,True,False
1035,8,103.213.109.251,25.363,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1035,9,172.67.174.102,24.62,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
1114,1,192.168.1.1,0.607,,,,RFC1918,True,False
1114,2,203.101.189.254,2.116,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1114,3,192.168.72.113,3.774,,,,RFC1918,True,False
1114,4,192.168.51.2,3.812,,,,RFC1918,True,False
1114,5,202.163.97.213,23.77,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1114,6,192.168.248.205,24.07,,,,RFC1918,True,False
1114,7,192.168.200.22,24.432,,,,RFC1918,True,False
1114,8,103.213.109.251,25.184,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1114,9,172.67.174.102,24.708,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
1194,1,192.168.1.1,0.615,,,,RFC1918,True,False
1194,2,203.101.189.254,2.273,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1194,3,192.168.72.113,3.651,,,,RFC1918,True,False
1194,4,192.168.51.2,3.943,,,,RFC1918,True,False
1194,5,202.163.97.213,23.867,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1194,6,192.168.248.205,23.893,,,,RFC1918,True,False
1194,7,192.168.200.22,24.484,,,,RFC1918,True,False
1194,8,103.213.109.251,25.031,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1194,9,172.67.174.102,24.397,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
1276,1,192.168.1.1,0.67,,,,RFC1918,True,False
1276,2,203.101.189.254,1.998,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1276,3,192.168.72.113,3.641,,,,RFC1918,True,False
1276,4,192.168.51.2,3.671,,,,RFC1918,True,False
1276,5,202.163.97.213,23.718,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1276,6,192.168.248.205,24.214,,,,RFC1918,True,False
1276,7,192.168.200.22,24.679,,,,RFC1918,True,False
1276,8,103.213.109.251,25.177,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1276,9,172.67.174.102,24.598,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
1354,1,192.168.1.1,0.638,,,,RFC1918,True,False
1354,2,203.101.189.254,2.106,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1354,3,192.168.72.113,3.666,,,,RFC1918,True,False
1354,4,192.168.51.2,3.557,,,,RFC1918,True,False
1354,5,202.163.97.213,24.004,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1354,6,192.168.248.205,25.011,,,,RFC1918,True,False
1354,7,192.168.200.22,25.558,,,,RFC1918,True,False
1354,8,103.213.109.251,24.909,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1354,9,172.67.174.102,24.652,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
1434,1,192.168.1.1,0.618,,,,RFC1918,True,False
1434,2,203.101.189.254,2.051,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1434,3,192.168.72.113,3.647,,,,RFC1918,True,False
1434,4,192.168.51.2,3.621,,,,RFC1918,True,False
1434,5,202.163.97.213,23.82,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1434,6,192.168.248.205,23.892,,,,RFC1918,True,False
1434,7,192.168.200.22,24.338,,,,RFC1918,True,False
1434,8,103.213.109.251,25.283,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1434,9,172.67.174.102,24.478,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
1513,1,192.168.1.1,0.659,,,,RFC1918,True,False
1513,2,203.101.189.254,2.076,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1513,3,192.168.72.113,3.711,,,,RFC1918,True,False
1513,4,192.168.51.2,3.674,,,,RFC1918,True,False
1513,5,202.163.97.213,23.749,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1513,6,192.168.248.205,23.842,,,,RFC1918,True,False
1513,7,192.168.200.22,24.44,,,,RFC1918,True,False
1513,8,103.213.109.251,25.067,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1513,9,172.67.174.102,24.534,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
1593,1,192.168.1.1,0.678,,,,RFC1918,True,False
1593,2,203.101.189.254,1.983,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1593,3,192.168.72.113,3.858,,,,RFC1918,True,False
1593,4,192.168.51.2,3.666,,,,RFC1918,True,False
1593,5,202.163.97.213,23.802,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1593,6,192.168.248.205,24.185,,,,RFC1918,True,False
1593,7,192.168.200.22,24.469,,,,RFC1918,True,False
1593,8,103.213.109.251,24.999,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1593,9,172.67.174.102,24.59,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
1673,1,192.168.1.1,0.671,,,,RFC1918,True,False
1673,2,203.101.189.254,1.931,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1673,3,192.168.72.113,3.83,,,,RFC1918,True,False
1673,4,192.168.51.2,3.6,,,,RFC1918,True,False
1673,5,202.163.97.213,23.888,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1673,6,192.168.248.205,23.956,,,,RFC1918,True,False
1673,7,192.168.200.22,24.226,,,,RFC1918,True,False
1673,8,103.213.109.251,24.82,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1673,9,172.67.174.102,24.44,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
1755,1,192.168.1.1,0.638,,,,RFC1918,True,False
1755,2,203.101.189.254,2.109,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1755,3,192.168.72.113,3.656,,,,RFC1918,True,False
1755,4,192.168.51.2,3.544,,,,RFC1918,True,False
1755,5,202.163.97.213,23.617,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1755,6,192.168.248.205,23.975,,,,RFC1918,True,False
1755,7,192.168.200.22,24.593,,,,RFC1918,True,False
1755,8,103.213.109.251,25.171,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1755,9,172.67.174.102,24.599,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
1834,1,192.168.1.1,0.676,,,,RFC1918,True,False
1834,2,203.101.189.254,2.041,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1834,3,192.168.72.113,3.903,,,,RFC1918,True,False
1834,4,192.168.51.2,3.525,,,,RFC1918,True,False
1834,5,202.163.97.213,23.415,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1834,6,192.168.248.205,23.912,,,,RFC1918,True,False
1834,7,192.168.200.22,24.495,,,,RFC1918,True,False
1834,8,103.213.109.251,25.129,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1834,9,172.67.174.102,24.736,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
1913,1,192.168.1.1,0.682,,,,RFC1918,True,False
1913,2,203.101.189.254,2.08,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1913,3,192.168.72.113,3.544,,,,RFC1918,True,False
1913,4,192.168.51.2,3.59,,,,RFC1918,True,False
1913,5,202.163.97.213,25.478,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1913,6,192.168.248.205,23.878,,,,RFC1918,True,False
1913,7,192.168.200.22,24.542,,,,RFC1918,True,False
1913,8,103.213.109.251,25.17,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1913,9,172.67.174.102,24.703,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
1993,1,192.168.1.1,0.697,,,,RFC1918,True,False
1993,2,203.101.189.254,2.093,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1993,3,192.168.72.113,3.668,,,,RFC1918,True,False
1993,4,192.168.51.2,3.793,,,,RFC1918,True,False
1993,5,202.163.97.213,23.764,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1993,6,192.168.248.205,23.977,,,,RFC1918,True,False
1993,7,192.168.200.22,24.451,,,,RFC1918,True,False
1993,8,103.213.109.251,25.005,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1993,9,172.67.174.102,24.548,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
2074,1,192.168.1.1,0.742,,,,RFC1918,True,False
2074,2,203.101.189.254,2.017,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2074,3,192.168.72.113,3.797,,,,RFC1918,True,False
2074,4,192.168.51.2,3.705,,,,RFC1918,True,False
2074,5,202.163.97.213,25.747,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2074,6,192.168.248.205,23.967,,,,RFC1918,True,False
2074,7,192.168.200.22,25.122,,,,RFC1918,True,False
2074,8,103.213.109.251,25.22,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2074,9,172.67.174.102,24.453,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
2155,1,192.168.1.1,0.709,,,,RFC1918,True,False
2155,2,203.101.189.254,2.14,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2155,3,192.168.72.113,3.816,,,,RFC1918,True,False
2155,4,192.168.51.2,3.742,,,,RFC1918,True,False
2155,5,202.163.97.213,23.477,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2155,6,192.168.248.205,23.938,,,,RFC1918,True,False
2155,7,192.168.200.22,24.288,,,,RFC1918,True,False
2155,8,103.213.109.251,25.151,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2155,9,172.67.174.102,24.343,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
2234,1,192.168.1.1,0.731,,,,RFC1918,True,False
2234,2,203.101.189.254,2.06,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2234,3,192.168.72.113,3.545,,,,RFC1918,True,False
2234,4,192.168.51.2,3.625,,,,RFC1918,True,False
2234,5,202.163.97.213,23.67,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2234,6,192.168.248.205,24.161,,,,RFC1918,True,False
2234,7,192.168.200.22,24.513,,,,RFC1918,True,False
2234,8,103.213.109.251,24.941,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2234,9,172.67.174.102,24.171,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
2313,1,192.168.1.1,0.675,,,,RFC1918,True,False
2313,2,203.101.189.254,2.024,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2313,3,192.168.72.113,3.8,,,,RFC1918,True,False
2313,4,192.168.51.2,3.526,,,,RFC1918,True,False
2313,5,202.163.97.213,23.501,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2313,6,192.168.248.205,24.031,,,,RFC1918,True,False
2313,7,192.168.200.22,24.249,,,,RFC1918,True,False
2313,8,103.213.109.251,24.996,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2313,9,172.67.174.102,24.478,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
2393,1,192.168.1.1,0.633,,,,RFC1918,True,False
2393,2,203.101.189.254,2.036,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2393,3,192.168.72.113,3.597,,,,RFC1918,True,False
2393,4,192.168.51.2,4.1,,,,RFC1918,True,False
2393,5,202.163.97.213,23.721,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2393,6,192.168.248.205,24.055,,,,RFC1918,True,False
2393,7,192.168.200.22,24.526,,,,RFC1918,True,False
2393,8,103.213.109.251,24.983,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2393,9,172.67.174.102,24.485,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
2474,1,192.168.1.1,0.915,,,,RFC1918,True,False
2474,2,203.101.189.254,2.321,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2474,3,192.168.72.113,4.242,,,,RFC1918,True,False
2474,4,192.168.51.2,3.879,,,,RFC1918,True,False
2474,5,202.163.97.213,26.549,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2474,6,192.168.248.205,23.805,,,,RFC1918,True,False
2474,7,192.168.200.22,24.246,,,,RFC1918,True,False
2474,8,103.213.109.251,24.983,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2474,9,172.67.174.102,24.395,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
2553,1,192.168.1.1,0.647,,,,RFC1918,True,False
2553,2,203.101.189.254,2.103,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2553,3,192.168.72.113,3.711,,,,RFC1918,True,False
2553,4,192.168.51.2,3.516,,,,RFC1918,True,False
2553,5,202.163.97.213,23.748,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2553,6,192.168.248.205,24.041,,,,RFC1918,True,False
2553,7,192.168.200.22,24.291,,,,RFC1918,True,False
2553,8,103.213.109.251,25.294,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2553,9,172.67.174.102,24.502,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
2635,1,192.168.1.1,0.752,,,,RFC1918,True,False
2635,2,203.101.189.254,2.351,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2635,3,192.168.72.113,3.791,,,,RFC1918,True,False
2635,4,192.168.51.2,3.467,,,,RFC1918,True,False
2635,5,202.163.97.213,23.58,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2635,6,192.168.248.205,23.801,,,,RFC1918,True,False
2635,7,192.168.200.22,24.368,,,,RFC1918,True,False
2635,8,103.213.109.251,24.999,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2635,9,172.67.174.102,24.466,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
2713,1,192.168.1.1,0.651,,,,RFC1918,True,False
2713,2,203.101.189.254,2.057,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2713,3,192.168.72.113,3.725,,,,RFC1918,True,False
2713,4,192.168.51.2,3.555,,,,RFC1918,True,False
2713,5,202.163.97.213,26.271,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2713,6,192.168.248.205,23.81,,,,RFC1918,True,False
2713,7,192.168.200.22,24.316,,,,RFC1918,True,False
2713,8,103.213.109.251,25.034,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2713,9,172.67.174.102,24.552,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
2795,1,192.168.1.1,0.73,,,,RFC1918,True,False
2795,2,203.101.189.254,1.971,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2795,3,192.168.72.113,3.799,,,,RFC1918,True,False
2795,4,192.168.51.2,3.691,,,,RFC1918,True,False
2795,5,202.163.97.213,24.107,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2795,6,192.168.248.205,24.097,,,,RFC1918,True,False
2795,7,192.168.200.22,24.572,,,,RFC1918,True,False
2795,8,103.213.109.251,24.93,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2795,9,172.67.174.102,24.396,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
2875,1,192.168.1.1,0.688,,,,RFC1918,True,False
2875,2,203.101.189.254,2.444,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2875,3,192.168.72.113,7.433,,,,RFC1918,True,False
2875,4,192.168.51.2,3.775,,,,RFC1918,True,False
2875,5,202.163.97.213,23.677,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2875,6,192.168.248.205,26.605,,,,RFC1918,True,False
2875,7,192.168.200.22,24.266,,,,RFC1918,True,False
2875,8,103.213.109.251,24.862,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2875,9,172.67.174.102,24.411,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
2954,1,192.168.1.1,0.625,,,,RFC1918,True,False
2954,2,203.101.189.254,2.062,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2954,3,192.168.72.113,3.453,,,,RFC1918,True,False
2954,4,192.168.51.2,3.67,,,,RFC1918,True,False
2954,5,202.163.97.213,23.734,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2954,6,192.168.248.205,24.041,,,,RFC1918,True,False
2954,7,192.168.200.22,24.799,,,,RFC1918,True,False
2954,8,103.213.109.251,25.118,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
2954,9,172.67.174.102,24.41,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
3033,1,192.168.1.1,0.681,,,,RFC1918,True,False
3033,2,203.101.189.254,2.065,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
3033,3,192.168.72.113,3.518,,,,RFC1918,True,False
3033,4,192.168.51.2,3.679,,,,RFC1918,True,False
3033,5,202.163.97.213,23.639,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
3033,6,192.168.248.205,23.865,,,,RFC1918,True,False
3033,7,192.168.200.22,24.455,,,,RFC1918,True,False
3033,8,103.213.109.251,25.016,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
3033,9,172.67.174.102,24.537,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
3114,1,192.168.1.1,0.618,,,,RFC1918,True,False
3114,2,203.101.189.254,2.042,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
3114,3,192.168.72.113,3.805,,,,RFC1918,True,False
3114,4,192.168.51.2,3.521,,,,RFC1918,True,False
3114,5,202.163.97.213,23.623,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
3114,6,192.168.248.205,23.869,,,,RFC1918,True,False
3114,7,192.168.200.22,24.745,,,,RFC1918,True,False
3114,8,103.213.109.251,24.998,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
3114,9,172.67.174.102,24.39,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
3194,1,192.168.1.1,0.627,,,,RFC1918,True,False
3194,2,203.101.189.254,2.296,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
3194,3,192.168.72.113,3.702,,,,RFC1918,True,False
3194,4,192.168.51.2,3.626,,,,RFC1918,True,False
3194,5,202.163.97.213,24.524,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
3194,6,192.168.248.205,24.085,,,,RFC1918,True,False
3194,7,192.168.200.22,24.306,,,,RFC1918,True,False
3194,8,103.213.109.251,24.997,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
3194,9,172.67.174.102,24.573,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
3273,1,192.168.1.1,0.675,,,,RFC1918,True,False
3273,2,203.101.189.254,2.155,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
3273,3,192.168.72.113,3.698,,,,RFC1918,True,False
3273,4,192.168.51.2,3.55,,,,RFC1918,True,False
3273,5,202.163.97.213,23.411,9541.0,202.163.97.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
3273,6,192.168.248.205,23.934,,,,RFC1918,True,False
3273,7,192.168.200.22,24.465,,,,RFC1918,True,False
3273,8,103.213.109.251,25.101,9541.0,103.213.109.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
3273,9,172.67.174.102,24.553,13335.0,172.67.160.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False
3355,1,192.168.1.1,0.666,,,,RFC1918,True,False
3355,2,203.101.189.254,2.152,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
3355,3,192.168.72.113,3.611,,,,RFC1918,True,False
