trace_id,trace_time,probe_id,site_id,probe_asn_measured,target_ip,target_asn,target_asn_name,target_country,dest_rtt_ms,total_hops,timeout_hops,asns_in_path,countries_in_path,dest_location,location_via,destination_responded,measurement_id
13023,2026-06-16T09:43:02+00:00,62224,10,38193,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.177,3,5,13335,US,,,True,180055875
13024,2026-06-16T09:43:04+00:00,60223,10,23674,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.356,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
13025,2026-06-16T09:43:28+00:00,7764,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,133.634,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055865
13026,2026-06-16T09:43:30+00:00,1015679,1,136174,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.439,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
13027,2026-06-16T09:43:33+00:00,62224,3,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055854
13028,2026-06-16T09:43:36+00:00,1016126,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,117.217,9,5,17557 > 7473 > 4845 > 45102,PK > SG > US,"Singapore, North West, SG",server IP,True,180055878
13029,2026-06-16T09:43:45+00:00,60223,3,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,6,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13030,2026-06-16T09:43:48+00:00,1016036,3,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,7,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13031,2026-06-16T09:44:04+00:00,7613,6,152605,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,16.462,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
13032,2026-06-16T09:44:07+00:00,62224,8,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,136.458,3,5,30148,US,,,True,180055894
13033,2026-06-16T09:44:12+00:00,60223,8,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,146.903,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
13034,2026-06-16T09:44:19+00:00,7764,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055875
13035,2026-06-16T09:44:28+00:00,1015679,6,136174,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,18.116,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
13036,2026-06-16T09:44:32+00:00,1016126,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,25.524,7,0,17557 > 13335,PK > US,"Karachi, Sindh, PK",handoff 221.120.200.3,True,180055868
13037,2026-06-16T09:44:46+00:00,7613,7,152605,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,216.134,15,0,152605 > 38193 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
13038,2026-06-16T09:44:52+00:00,1016036,7,9541,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,216.56,13,1,9541 > 1299 > 19551,PK > SE > US,"Ashburn, Virginia, US",handoff 62.115.55.139,True,180055882
13039,2026-06-16T09:44:57+00:00,60223,9,23674,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,240.182,17,0,174 > 6453 > 139309 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
13040,2026-06-16T09:44:57+00:00,1016036,2,9541,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.642,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055865
13041,2026-06-16T09:44:59+00:00,1016036,10,9541,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.708,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055875
13042,2026-06-16T09:45:00+00:00,1016126,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,9,6,17557 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13043,2026-06-16T09:45:04+00:00,62224,1,38193,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,100.617,3,5,45102,US,"Singapore, North West, SG",server IP,True,180055878
13044,2026-06-16T09:45:04+00:00,62224,9,38193,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,180.588,3,5,20940,NL,,,True,180055898
13045,2026-06-16T09:45:05+00:00,60223,4,23674,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.784,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055870
13046,2026-06-16T09:45:05+00:00,1015679,3,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,6,6,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13047,2026-06-16T09:45:10+00:00,1015679,4,136174,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,93.164,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
13048,2026-06-16T09:45:10+00:00,1016126,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,271.122,9,1,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055870
13049,2026-06-16T09:45:12+00:00,60223,1,23674,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,113.901,9,7,7473 > 4845 > 45102,SG > US,"Singapore, North West, SG",server IP,True,180055878
13050,2026-06-16T09:45:13+00:00,62224,4,38193,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.168,3,5,13335,US,,,True,180055870
13051,2026-06-16T09:45:16+00:00,1015679,7,136174,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,226.501,15,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
13052,2026-06-16T09:45:17+00:00,7613,2,152605,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,16.591,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055865
13053,2026-06-16T09:45:17+00:00,1016126,7,17557,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.419,13,2,17557 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
13054,2026-06-16T09:45:32+00:00,1016036,8,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,139.051,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
13055,2026-06-16T09:45:35+00:00,1016036,6,9541,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.499,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055868
13056,2026-06-16T09:46:12+00:00,1016036,4,9541,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.537,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055870
13057,2026-06-16T09:46:15+00:00,7613,8,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,130.133,11,0,152605 > 38193 > 6762 > 3257 > 30148,PK > IT > US,"Frankfurt am Main, Hesse, DE",handoff 46.33.85.114,True,180055894
13058,2026-06-16T09:46:26+00:00,7613,5,152605,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13059,2026-06-16T09:46:27+00:00,1015679,10,136174,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,94.012,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
13060,2026-06-16T09:46:33+00:00,1016126,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,274.04,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055875
13061,2026-06-16T09:46:36+00:00,7764,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13062,2026-06-16T09:46:44+00:00,7613,1,152605,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,94.93,5,5,152605 > 38193 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
13063,2026-06-16T09:55:30+00:00,7613,4,152605,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,91.806,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
13064,2026-06-16T09:55:35+00:00,7764,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,105.608,3,5,17557 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
13065,2026-06-16T09:55:39+00:00,60223,5,23674,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,6,6,,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13066,2026-06-16T09:55:44+00:00,62224,5,38193,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055861
13067,2026-06-16T09:55:44+00:00,1015679,8,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,131.978,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,180055894
13068,2026-06-16T09:55:44+00:00,1016126,8,17557,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,206.227,8,0,17557 > 2914 > 30148,PK > SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
13069,2026-06-16T09:55:46+00:00,1015679,9,136174,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,170.892,13,1,6327 > 38193 > 174 > 6453 > 20940,CA > PK > US > NL,"Gebze, Kocaeli, TR",handoff 80.231.7.29,True,180055898
13070,2026-06-16T09:55:49+00:00,1016126,9,17557,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,243.692,14,3,17557 > 2914 > 6453 > 139309 > 20940,PK > SG > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
13071,2026-06-16T09:55:50+00:00,7764,7,17557,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,225.944,3,5,17557 > 19551,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055882
13072,2026-06-16T09:55:52+00:00,7613,9,152605,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,167.505,12,1,152605 > 38193 > 174 > 6453 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 80.231.7.31,True,180055898
13073,2026-06-16T09:56:00+00:00,7764,9,17557,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,296.834,3,5,17557 > 20940,PK > NL,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055898
13074,2026-06-16T09:56:01+00:00,1016036,1,9541,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,178.976,7,5,9541 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
13075,2026-06-16T09:56:04+00:00,1016126,5,17557,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,6,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13076,2026-06-16T09:56:07+00:00,1015679,5,136174,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,5,6,6327 > 38193,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13077,2026-06-16T09:56:08+00:00,1015679,2,136174,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,43.351,6,1,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.252.224,True,180055865
13078,2026-06-16T09:56:09+00:00,1016126,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,272.95,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055865
13079,2026-06-16T09:56:31+00:00,62224,6,38193,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,23.461,3,5,13335,US,,,True,180055868
13080,2026-06-16T09:56:36+00:00,60223,6,23674,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.712,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055868
13081,2026-06-16T09:56:38+00:00,7764,5,17557,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13082,2026-06-16T09:56:47+00:00,1016036,9,9541,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,174.986,13,5,9541 > 8529 > 6939 > 20940,PK > AE > US > NL,"Istanbul, Istanbul, TR",handoff 184.104.196.46,True,180055898
13083,2026-06-16T09:56:51+00:00,60223,2,23674,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.422,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055865
13084,2026-06-16T09:56:54+00:00,62224,2,38193,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,22.212,3,5,13335,US,,,True,180055865
13085,2026-06-16T09:57:10+00:00,7613,3,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,5,6,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13086,2026-06-16T09:57:13+00:00,7613,10,152605,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,91.844,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
13087,2026-06-16T09:57:15+00:00,1016036,5,9541,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,8,7,9541 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13088,2026-06-16T09:57:30+00:00,7764,8,17557,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,110.448,3,5,17557 > 30148,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055894
13089,2026-06-16T09:57:45+00:00,62224,7,38193,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,223.123,3,5,19551,US,,,True,180055882
13090,2026-06-16T09:57:58+00:00,60223,7,23674,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,221.418,18,1,174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
13091,2026-06-16T09:58:00+00:00,7764,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,144.891,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055870
13092,2026-06-16T09:58:00+00:00,7764,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.286,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055868
13093,2026-06-16T09:58:00+00:00,62224,10,38193,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.429,3,5,13335,US,,,True,180055875
13094,2026-06-16T09:58:03+00:00,60223,10,23674,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.27,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
13095,2026-06-16T09:58:31+00:00,1015679,1,136174,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.285,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
13096,2026-06-16T09:58:32+00:00,7764,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,133.317,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055865
13097,2026-06-16T09:58:33+00:00,60223,3,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,6,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13098,2026-06-16T09:58:34+00:00,62224,3,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055854
13099,2026-06-16T09:58:37+00:00,1016126,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,116.981,9,5,17557 > 7473 > 4845 > 45102,PK > SG > US,"Singapore, North West, SG",server IP,True,180055878
13100,2026-06-16T09:58:53+00:00,1016036,3,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,7,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13101,2026-06-16T09:59:06+00:00,7613,6,152605,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,16.586,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
13102,2026-06-16T09:59:12+00:00,60223,8,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,146.939,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
13103,2026-06-16T09:59:14+00:00,62224,8,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,136.815,3,5,30148,US,,,True,180055894
13104,2026-06-16T09:59:25+00:00,7764,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055875
13105,2026-06-16T09:59:28+00:00,1016126,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,26.003,7,0,17557 > 13335,PK > US,"Karachi, Sindh, PK",handoff 221.120.200.3,True,180055868
13106,2026-06-16T09:59:33+00:00,1015679,6,136174,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,21.998,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
13107,2026-06-16T09:59:38+00:00,7613,7,152605,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,216.048,15,0,152605 > 38193 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
13108,2026-06-16T09:59:49+00:00,1016036,7,9541,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,216.212,13,1,9541 > 1299 > 19551,PK > SE > US,"Ashburn, Virginia, US",handoff 62.115.55.139,True,180055882
13109,2026-06-16T09:59:50+00:00,1016036,2,9541,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.643,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055865
13110,2026-06-16T09:59:52+00:00,1016036,10,9541,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.409,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055875
13111,2026-06-16T09:59:57+00:00,60223,9,23674,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,240.337,17,0,174 > 6453 > 139309 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
13112,2026-06-16T10:00:01+00:00,60223,1,23674,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,114.09,9,7,7473 > 4845 > 45102,SG > US,"Singapore, North West, SG",server IP,True,180055878
13113,2026-06-16T10:00:03+00:00,62224,1,38193,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.949,3,5,45102,US,"Singapore, North West, SG",server IP,True,180055878
13114,2026-06-16T10:00:04+00:00,62224,9,38193,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,181.616,3,5,20940,NL,,,True,180055898
13115,2026-06-16T10:00:04+00:00,1015679,3,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,6,6,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13116,2026-06-16T10:00:06+00:00,60223,4,23674,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.302,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055870
13117,2026-06-16T10:00:09+00:00,1015679,4,136174,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,92.991,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
13118,2026-06-16T10:00:12+00:00,1016126,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,9,6,17557 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13119,2026-06-16T10:00:13+00:00,62224,4,38193,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,97.804,3,5,13335,US,,,True,180055870
13120,2026-06-16T10:00:14+00:00,1015679,7,136174,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,228.185,15,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
13121,2026-06-16T10:00:16+00:00,1016126,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,270.594,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055870
13122,2026-06-16T10:00:18+00:00,7613,2,152605,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,16.653,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055865
13123,2026-06-16T10:00:19+00:00,1016126,7,17557,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,212.078,13,2,17557 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
13124,2026-06-16T10:00:36+00:00,1016036,8,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,139.342,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
13125,2026-06-16T10:00:41+00:00,1016036,6,9541,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.272,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055868
13126,2026-06-16T10:01:19+00:00,7613,5,152605,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13127,2026-06-16T10:01:21+00:00,1016126,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,274.344,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055875
13128,2026-06-16T10:01:22+00:00,1016036,4,9541,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.522,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055870
13129,2026-06-16T10:01:26+00:00,1015679,10,136174,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,99.482,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
13130,2026-06-16T10:01:28+00:00,7613,8,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,130.314,11,0,152605 > 38193 > 6762 > 3257 > 30148,PK > IT > US,"Frankfurt am Main, Hesse, DE",handoff 46.33.85.114,True,180055894
13131,2026-06-16T10:01:41+00:00,7613,1,152605,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,94.88,6,5,152605 > 38193 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
13132,2026-06-16T10:01:46+00:00,7764,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13133,2026-06-16T10:10:31+00:00,7613,4,152605,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,91.785,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
13134,2026-06-16T10:10:34+00:00,60223,5,23674,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,6,6,,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13135,2026-06-16T10:10:38+00:00,7764,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,105.931,3,5,17557 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
13136,2026-06-16T10:10:38+00:00,62224,5,38193,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055861
13137,2026-06-16T10:10:43+00:00,7764,7,17557,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,229.191,3,5,17557 > 19551,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055882
