asn,isp,block,target_ip,source,reached,tromboned,status,exit,transit,max_rtt
AS132165,Connect Communications (Pvt.) Ltd.,111.119.162.0/24,111.119.162.227,nova.lhe,False,False,local,,,22.9
AS132165,Connect Communications (Pvt.) Ltd.,111.119.162.0/24,111.119.162.227,zcom.lhe,False,False,local,,,22.0
AS132165,Connect Communications (Pvt.) Ltd.,111.119.163.0/24,111.119.163.28,nova.lhe,False,False,local,,,41.6
AS132165,Connect Communications (Pvt.) Ltd.,111.119.163.0/24,111.119.163.28,zcom.lhe,False,False,local,,,21.8
AS132165,Connect Communications (Pvt.) Ltd.,111.119.163.0/24,111.119.163.56,nova.lhe,False,False,local,,,37.8
AS132165,Connect Communications (Pvt.) Ltd.,111.119.163.0/24,111.119.163.56,zcom.lhe,False,False,local,,,21.6
AS132165,Connect Communications (Pvt.) Ltd.,111.119.163.0/24,111.119.163.85,zcom.lhe,False,False,local,,,21.9
AS132165,Connect Communications (Pvt.) Ltd.,111.119.163.0/24,111.119.163.113,zcom.lhe,False,False,local,,,21.9
AS132165,Connect Communications (Pvt.) Ltd.,111.119.163.0/24,111.119.163.142,nova.lhe,False,False,local,,,42.3
AS132165,Connect Communications (Pvt.) Ltd.,111.119.163.0/24,111.119.163.142,zcom.lhe,False,False,local,,,21.5
AS132165,Connect Communications (Pvt.) Ltd.,111.119.163.0/24,111.119.163.170,nova.lhe,False,False,local,,,23.3
AS132165,Connect Communications (Pvt.) Ltd.,111.119.163.0/24,111.119.163.199,nova.lhe,False,False,local,,,28.3
AS132165,Connect Communications (Pvt.) Ltd.,111.119.163.0/24,111.119.163.227,nova.lhe,False,False,local,,,23.4
AS132165,Connect Communications (Pvt.) Ltd.,111.119.164.0/24,111.119.164.28,nayatel.isb,False,False,local,,,3.4
AS132165,Connect Communications (Pvt.) Ltd.,111.119.164.0/24,111.119.164.56,nayatel.isb,False,False,local,,,3.3
AS132165,Connect Communications (Pvt.) Ltd.,111.119.164.0/24,111.119.164.85,nayatel.isb,False,False,local,,,2.9
AS132165,Connect Communications (Pvt.) Ltd.,111.119.164.0/24,111.119.164.113,nayatel.isb,False,False,local,,,3.2
AS132165,Connect Communications (Pvt.) Ltd.,111.119.164.0/24,111.119.164.142,nayatel.isb,False,False,local,,,4.4
AS132165,Connect Communications (Pvt.) Ltd.,111.119.164.0/24,111.119.164.170,nayatel.isb,False,False,local,,,2.8
AS132165,Connect Communications (Pvt.) Ltd.,111.119.164.0/24,111.119.164.199,nayatel.isb,False,False,local,,,2.8
AS132165,Connect Communications (Pvt.) Ltd.,111.119.164.0/24,111.119.164.227,nayatel.isb,False,False,local,,,2.9
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.28,cybernet.khi,False,False,local,,,3.5
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.28,nayatel.isb,False,False,local,,,3.4
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.28,nova.lhe,False,False,local,,,27.9
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.28,orbit.fsd,False,False,local,,,25.4
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.28,zcom.lhe,False,False,local,,,20.6
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.56,cybernet.khi,False,False,local,,,3.3
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.56,nayatel.isb,False,False,local,,,2.6
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.56,nova.lhe,False,False,local,,,20.6
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.56,orbit.fsd,False,False,local,,,25.1
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.56,zcom.lhe,False,False,local,,,19.3
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.85,cybernet.khi,False,False,local,,,4.7
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.85,nova.lhe,False,False,local,,,24.3
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.85,orbit.fsd,False,False,local,,,23.6
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.85,zcom.lhe,False,False,local,,,20.8
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.113,cybernet.khi,False,True,trombone,NL-AMSIX-PEERINGLAN1,?,127.4
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.113,nova.lhe,False,False,local,,,22.9
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.113,orbit.fsd,False,False,local,,,24.5
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.113,zcom.lhe,False,False,local,,,21.5
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.142,cybernet.khi,False,False,local,,,3.2
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.142,nova.lhe,False,False,local,,,24.0
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.142,orbit.fsd,False,False,local,,,23.0
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.142,zcom.lhe,False,False,local,,,21.1
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.170,cybernet.khi,False,False,local,,,3.6
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.170,nova.lhe,False,False,local,,,24.5
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.170,orbit.fsd,False,False,local,,,24.7
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.170,zcom.lhe,False,False,local,,,21.0
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.199,cybernet.khi,False,False,local,,,3.5
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.199,nova.lhe,False,False,local,,,41.3
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.199,orbit.fsd,False,False,local,,,23.6
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.199,zcom.lhe,False,False,local,,,21.3
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.227,cybernet.khi,False,False,local,,,11.7
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.227,nova.lhe,False,False,local,,,42.1
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.227,orbit.fsd,False,False,local,,,23.6
AS132165,Connect Communications (Pvt.) Ltd.,111.119.166.0/24,111.119.166.227,zcom.lhe,False,False,local,,,21.6
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.28,cybernet.khi,True,False,local,,,18.4
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.28,nova.lhe,True,False,local,,,37.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.28,orbit.fsd,True,False,local,,,36.5
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.28,zcom.lhe,True,False,local,,,34.3
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.56,cybernet.khi,False,False,local,,,2.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.56,nova.lhe,False,False,local,,,23.4
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.56,orbit.fsd,False,False,local,,,24.6
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.56,zcom.lhe,False,False,local,,,22.0
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.85,cybernet.khi,False,False,local,,,10.3
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.85,nova.lhe,False,False,local,,,41.6
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.85,orbit.fsd,False,False,local,,,23.8
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.85,zcom.lhe,False,False,local,,,21.7
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.113,cybernet.khi,False,False,local,,,3.4
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.113,nova.lhe,False,False,local,,,40.4
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.113,orbit.fsd,False,False,local,,,23.0
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.113,zcom.lhe,False,False,local,,,21.4
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.142,cybernet.khi,False,False,local,,,10.6
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.142,nova.lhe,False,False,local,,,28.5
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.142,orbit.fsd,False,False,local,,,24.3
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.142,zcom.lhe,False,False,local,,,21.7
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.170,cybernet.khi,False,False,local,,,13.2
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.170,nova.lhe,False,False,local,,,24.8
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.170,orbit.fsd,False,False,local,,,24.7
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.170,zcom.lhe,False,False,local,,,21.7
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.199,cybernet.khi,False,False,local,,,10.6
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.199,nova.lhe,False,False,local,,,37.3
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.199,orbit.fsd,False,False,local,,,23.8
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.199,zcom.lhe,False,False,local,,,21.8
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.227,cybernet.khi,False,False,local,,,10.6
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.227,nova.lhe,False,False,local,,,25.1
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.227,orbit.fsd,False,False,local,,,24.1
AS132165,Connect Communications (Pvt.) Ltd.,113.203.193.0/24,113.203.193.227,zcom.lhe,False,False,local,,,21.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.195.0/24,113.203.195.28,nayatel.isb,False,False,local,,,2.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.195.0/24,113.203.195.56,nayatel.isb,False,False,local,,,2.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.195.0/24,113.203.195.85,nayatel.isb,False,False,local,,,2.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.195.0/24,113.203.195.113,nayatel.isb,False,False,local,,,3.7
AS132165,Connect Communications (Pvt.) Ltd.,113.203.195.0/24,113.203.195.142,nayatel.isb,True,False,local,,,4.1
AS132165,Connect Communications (Pvt.) Ltd.,113.203.195.0/24,113.203.195.170,nayatel.isb,False,False,local,,,3.1
AS132165,Connect Communications (Pvt.) Ltd.,113.203.195.0/24,113.203.195.199,nayatel.isb,False,False,local,,,2.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.195.0/24,113.203.195.227,nayatel.isb,True,False,local,,,46.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.28,cybernet.khi,False,False,local,,,3.4
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.28,nova.lhe,False,False,local,,,22.5
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.28,orbit.fsd,False,False,local,,,23.2
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.28,zcom.lhe,False,False,local,,,21.5
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.56,cybernet.khi,False,False,local,,,2.7
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.56,nova.lhe,False,False,local,,,22.8
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.56,orbit.fsd,False,False,local,,,23.1
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.56,zcom.lhe,False,False,local,,,21.6
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.85,cybernet.khi,False,False,local,,,3.0
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.85,nova.lhe,False,False,local,,,22.6
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.85,orbit.fsd,False,False,local,,,23.4
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.85,zcom.lhe,False,False,local,,,21.0
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.113,cybernet.khi,False,False,local,,,3.3
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.113,nova.lhe,False,False,local,,,23.0
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.113,orbit.fsd,False,False,local,,,22.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.113,zcom.lhe,False,False,local,,,21.3
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.142,cybernet.khi,False,False,local,,,3.2
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.142,nova.lhe,False,False,local,,,22.0
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.142,orbit.fsd,False,False,local,,,23.1
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.142,zcom.lhe,False,False,local,,,20.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.170,cybernet.khi,False,False,local,,,2.8
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.170,nova.lhe,False,False,local,,,22.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.170,orbit.fsd,False,False,local,,,24.0
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.170,zcom.lhe,False,False,local,,,21.6
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.199,cybernet.khi,False,False,local,,,3.3
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.199,nova.lhe,False,False,local,,,21.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.199,orbit.fsd,False,False,local,,,23.6
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.199,zcom.lhe,False,False,local,,,20.8
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.227,cybernet.khi,False,False,local,,,26.0
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.227,nova.lhe,False,False,local,,,23.2
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.227,orbit.fsd,False,False,local,,,23.5
AS132165,Connect Communications (Pvt.) Ltd.,113.203.204.0/24,113.203.204.227,zcom.lhe,False,False,local,,,21.5
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.28,cybernet.khi,True,False,local,,,5.7
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.28,nova.lhe,True,False,local,,,23.8
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.28,orbit.fsd,True,True,trombone,?,174,267.2
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.28,zcom.lhe,True,False,local,,,21.4
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.56,cybernet.khi,False,False,local,,,2.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.56,nova.lhe,False,False,local,,,23.3
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.56,orbit.fsd,False,False,local,,,23.8
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.56,zcom.lhe,False,False,local,,,21.7
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.85,nayatel.isb,False,False,local,,,3.2
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.113,nayatel.isb,True,False,local,,,26.1
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.142,cybernet.khi,True,False,local,,,5.8
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.142,nova.lhe,True,False,local,,,22.8
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.142,orbit.fsd,True,False,local,,,23.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.142,zcom.lhe,True,False,local,,,21.5
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.170,cybernet.khi,False,False,local,,,3.0
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.170,nova.lhe,False,False,local,,,22.1
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.170,orbit.fsd,False,False,local,,,25.2
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.170,zcom.lhe,False,False,local,,,22.2
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.199,cybernet.khi,False,False,local,,,6.1
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.199,nova.lhe,False,False,local,,,36.4
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.199,orbit.fsd,False,False,local,,,23.8
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.199,zcom.lhe,False,False,local,,,21.2
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.227,cybernet.khi,False,False,local,,,12.3
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.227,nova.lhe,False,False,local,,,34.2
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.227,orbit.fsd,False,False,local,,,25.1
AS132165,Connect Communications (Pvt.) Ltd.,113.203.205.0/24,113.203.205.227,zcom.lhe,False,False,local,,,21.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.207.0/24,113.203.207.28,nayatel.isb,False,False,local,,,39.3
AS132165,Connect Communications (Pvt.) Ltd.,113.203.207.0/24,113.203.207.56,nayatel.isb,False,False,local,,,2.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.207.0/24,113.203.207.85,nayatel.isb,False,False,local,,,3.3
AS132165,Connect Communications (Pvt.) Ltd.,113.203.207.0/24,113.203.207.113,nayatel.isb,False,False,local,,,3.3
AS132165,Connect Communications (Pvt.) Ltd.,113.203.207.0/24,113.203.207.142,nayatel.isb,False,False,local,,,3.1
AS132165,Connect Communications (Pvt.) Ltd.,113.203.207.0/24,113.203.207.170,cybernet.khi,False,True,trombone,?,?,214.3
AS132165,Connect Communications (Pvt.) Ltd.,113.203.207.0/24,113.203.207.170,nova.lhe,False,False,local,,,22.6
AS132165,Connect Communications (Pvt.) Ltd.,113.203.207.0/24,113.203.207.170,orbit.fsd,False,False,local,,,23.9
AS132165,Connect Communications (Pvt.) Ltd.,113.203.207.0/24,113.203.207.170,zcom.lhe,False,False,local,,,21.6
AS132165,Connect Communications (Pvt.) Ltd.,113.203.207.0/24,113.203.207.199,nayatel.isb,False,False,local,,,3.1
AS132165,Connect Communications (Pvt.) Ltd.,113.203.207.0/24,113.203.207.227,nayatel.isb,False,False,local,,,2.9
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.28,cybernet.hrp,False,True,trombone,?,9541,189.5
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.28,cybernet.khi,False,False,local,,,3.1
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.28,nova.lhe,False,False,local,,,22.8
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.28,orbit.fsd,False,False,inconclusive,,,48.6
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.28,zcom.lhe,False,False,local,,,21.8
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.56,cybernet.hrp,True,True,trombone,?,9541,188.2
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.56,cybernet.khi,True,False,local,,,8.3
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.56,nova.lhe,True,False,local,,,24.5
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.56,orbit.fsd,True,False,local,,,23.9
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.56,zcom.lhe,True,False,local,,,21.7
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.85,cybernet.hrp,True,True,trombone,?,9541,189.4
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.85,cybernet.khi,True,False,local,,,5.4
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.85,nova.lhe,True,False,local,,,22.3
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.85,orbit.fsd,True,False,local,,,24.8
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.85,zcom.lhe,True,False,local,,,21.4
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.113,cybernet.hrp,False,True,trombone,?,9541,188.6
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.113,cybernet.khi,False,False,local,,,3.5
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.113,nova.lhe,False,False,local,,,22.9
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.113,orbit.fsd,False,False,local,,,24.8
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.113,zcom.lhe,False,False,local,,,21.5
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.142,cybernet.hrp,False,True,trombone,?,9541,189.5
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.142,cybernet.khi,False,False,local,,,6.5
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.142,nova.lhe,False,True,trombone,?,PTCL,312.7
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.142,orbit.fsd,False,False,local,,,25.2
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.142,zcom.lhe,False,True,trombone,?,PTCL,80.6
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.170,cybernet.hrp,False,True,trombone,?,9541,189.5
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.170,cybernet.khi,False,False,local,,,3.5
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.170,nova.lhe,False,False,local,,,22.9
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.170,orbit.fsd,False,False,local,,,23.2
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.170,zcom.lhe,False,False,local,,,21.5
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.199,cybernet.hrp,False,True,trombone,?,9541,189.2
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.199,cybernet.khi,False,False,local,,,3.4
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.199,nova.lhe,False,False,local,,,22.9
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.199,orbit.fsd,False,False,local,,,24.1
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.199,zcom.lhe,False,False,local,,,21.6
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.227,cybernet.khi,False,False,local,,,4.0
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.227,nova.lhe,False,False,local,,,23.3
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.227,orbit.fsd,False,False,local,,,24.4
AS132165,Connect Communications (Pvt.) Ltd.,115.42.64.0/24,115.42.64.227,zcom.lhe,False,False,local,,,20.8
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.28,nova.lhe,False,False,local,,,37.1
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.28,zcom.lhe,False,False,local,,,21.7
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.56,nova.lhe,True,True,trombone,?,Transworld,218.0
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.56,zcom.lhe,True,False,local,,,21.7
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.85,nova.lhe,False,False,local,,,42.4
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.85,zcom.lhe,False,False,local,,,21.5
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.113,nova.lhe,True,False,local,,,36.4
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.113,zcom.lhe,True,False,local,,,33.7
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.142,nova.lhe,True,False,local,,,33.7
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.142,zcom.lhe,True,False,local,,,33.5
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.170,nova.lhe,False,False,local,,,26.5
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.170,zcom.lhe,False,False,local,,,21.6
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.199,nova.lhe,False,False,local,,,34.4
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.199,zcom.lhe,False,False,local,,,21.6
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.227,nova.lhe,False,False,inconclusive,,,53.1
AS132165,Connect Communications (Pvt.) Ltd.,115.42.65.0/24,115.42.65.227,zcom.lhe,False,False,local,,,21.7
AS132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.28,cybernet.khi,False,False,local,,,3.1
AS132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.28,nova.lhe,False,False,local,,,27.0
AS132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.28,orbit.fsd,False,False,local,,,23.9
AS132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.28,zcom.lhe,False,False,local,,,21.6
AS132165,Connect Communications (Pvt.) Ltd.,115.42.66.0/24,115.42.66.56,cybernet.khi,True,False,local,,,5.6
