source,source_id,asn,company,prefix,target_ip,status,evidence,exit_cc,exit_name,transit,max_rtt,reached_isp
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.131.0/24,205.164.131.199,local,,,,Transworld,43.6,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.131.0/24,205.164.131.199,local,,,,Transworld,43.3,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.214.0/24,206.0.214.227,local,,,,?,3.3,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.214.0/24,206.0.214.227,local,,,,Transworld,1.8,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.214.0/24,206.0.214.227,local,,,,?,3.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.214.0/24,206.0.214.227,trombone,"rtt(jump=73,max=94)",?,,?,94.4,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,206.0.214.0/24,206.0.214.227,local,,,,174,39.0,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,38.10.169.0/24,38.10.169.199,local,,,,Transworld,22.9,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,38.10.169.0/24,38.10.169.199,local,,,,Transworld,25.3,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,38.10.169.0/24,38.10.169.199,local,,,,?,3.7,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,38.10.169.0/24,38.10.169.199,local,,,,?,3.6,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,38.10.169.0/24,38.10.169.199,local,,,,174,28.6,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.128.0/24,205.164.128.28,local,,,,Transworld,21.4,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.128.0/24,205.164.128.28,local,,,,Transworld,23.9,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.128.0/24,205.164.128.28,local,,,,?,2.5,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.128.0/24,205.164.128.28,local,,,,?,3.3,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.85,local,,,,?,3.7,True
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.85,local,,,,Transworld,3.8,True
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.85,local,,,,?,3.1,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.85,local,,,,?,7.8,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.142,local,,,,23966,2.6,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.142,local,,,,23966,5.0,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.199,local,,,,Transworld,26.7,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.199,local,,,,?,4.4,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.199,local,,,,?,3.0,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.199,local,,,,Transworld,19.4,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.199,local,,,,174,26.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.113,local,,,,23966,3.8,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.113,local,,,,23966,5.0,True
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.113,local,,,,?,3.2,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.113,local,,,,?,3.7,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.170,local,,,,Transworld,21.0,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.170,local,,,,Transworld,19.5,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.170,local,,,,?,3.6,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.170,local,,,,?,3.1,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.170,local,,,,174,28.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.142,local,,,,23966,2.1,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.142,local,,,,Transworld,11.7,True
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.142,local,,,,?,3.1,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.142,local,,,,?,3.0,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.227,local,,,,Transworld,20.2,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.227,local,,,,?,2.8,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.227,local,,,,Transworld,33.9,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.227,local,,,,?,3.6,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.227,local,,,,174,25.8,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.170,local,,,,Transworld,2.8,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.170,local,,,,Transworld,16.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.170,local,,,,?,2.9,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.170,local,,,,?,4.1,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.170,local,,,,23966,1.7,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.170,local,,,,Transworld,34.5,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.199,local,,,,152605,1.2,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.199,local,,,,Transworld,11.7,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.199,local,,,,?,3.2,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.199,local,,,,?,3.2,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.199,local,,,,Transworld,22.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.199,local,,,,Transworld,19.4,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.199,local,,,,?,3.9,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.199,local,,,,?,3.3,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.199,local,,,,?,29.4,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.199,local,,,,Transworld,4.1,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.28,local,,,,Transworld,23.7,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.28,local,,,,?,4.1,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.28,local,,,,?,3.4,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.28,local,,,,Transworld,21.0,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.28,local,,,,174,24.8,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.227,local,,,,23966,1.8,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.227,local,,,,Transworld,19.2,True
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.227,local,,,,?,2.7,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.227,local,,,,?,3.2,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.56,local,,,,Transworld,38.9,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.56,local,,,,Transworld,20.9,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.56,local,,,,?,2.9,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.56,local,,,,?,3.0,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.56,local,,,,174,26.2,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.227,local,,,,23966,2.7,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.28,local,,,,Transworld,12.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.28,local,,,,23966,2.6,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.28,local,,,,?,2.6,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.28,local,,,,?,3.0,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.227,local,,,,Transworld,22.1,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.227,local,,,,Transworld,19.1,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.227,local,,,,?,3.7,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.227,local,,,,?,3.2,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.227,local,,,,?,36.2,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.85,local,,,,Transworld,35.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.85,local,,,,?,3.0,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.85,local,,,,?,5.3,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.85,local,,,,Transworld,19.6,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.85,local,,,,174,24.6,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.56,local,,,,Transworld,13.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.56,local,,,,23966,3.1,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.56,local,,,,?,3.2,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.56,local,,,,?,4.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.28,local,,,,23966,2.3,True
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.85,local,,,,23966,3.2,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.85,local,,,,Transworld,25.1,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.85,local,,,,?,3.0,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.85,local,,,,?,2.7,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.28,trombone,foreign_hop,SE,?,174,165.3,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.28,local,,,,Transworld,21.9,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.28,local,,,,?,3.1,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.28,local,,,,?,2.9,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.28,local,,,,?,26.5,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.113,local,,,,152605,1.3,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.113,local,,,,Transworld,23.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.113,local,,,,?,3.5,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.113,local,,,,?,2.9,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.56,local,,,,Transworld,20.9,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.56,local,,,,Transworld,19.1,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.56,local,,,,?,2.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.56,local,,,,?,3.0,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.56,local,,,,174,24.3,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.56,local,,,,23966,1.8,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.113,local,,,,Transworld,33.3,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.113,local,,,,?,4.3,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.113,local,,,,Transworld,20.9,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.113,local,,,,?,3.8,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.113,local,,,,174,29.4,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.85,local,,,,Transworld,21.8,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.85,local,,,,Transworld,19.3,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.85,local,,,,?,2.5,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.85,local,,,,?,4.5,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.85,local,,,,174,29.1,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.113,local,,,,Transworld,30.2,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.113,local,,,,Transworld,20.6,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.113,local,,,,?,3.3,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.113,local,,,,?,3.2,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.113,trombone,"rtt(jump=292,max=296)",?,,?,296.4,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.142,local,,,,152605,1.1,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.142,local,,,,Transworld,23.4,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.142,local,,,,?,25.8,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.142,local,,,,?,3.2,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.142,local,,,,Transworld,24.3,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.142,local,,,,?,3.1,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.142,local,,,,Transworld,19.8,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.142,local,,,,?,3.7,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.142,local,,,,174,25.9,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.170,local,,,,23966,2.6,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.170,local,,,,Transworld,19.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.170,local,,,,?,3.2,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.170,local,,,,?,4.1,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.85,local,,,,?,22.3,True
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.85,local,,,,152605,1.7,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.142,local,,,,Transworld,30.1,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.142,local,,,,Transworld,19.1,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.142,local,,,,?,2.9,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.142,local,,,,?,3.2,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.142,local,,,,174,24.9,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.113,local,,,,Transworld,16.4,True
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.113,local,,,,23966,3.3,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.170,local,,,,Transworld,23.8,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.170,local,,,,Transworld,17.6,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.170,local,,,,?,4.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.170,local,,,,?,2.8,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.170,local,,,,174,24.9,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.199,local,,,,Transworld,10.3,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.199,local,,,,23966,2.0,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.199,local,,,,?,3.8,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.199,local,,,,?,3.1,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.170,local,,,,Transworld,27.4,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.170,local,,,,?,2.9,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.170,local,,,,Transworld,28.2,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.170,trombone,"rtt(jump=74,max=77)",?,,?,76.6,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.170,local,,,,174,28.3,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.199,local,,,,Transworld,21.4,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.199,local,,,,Transworld,19.5,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.199,local,,,,?,3.6,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.199,local,,,,?,3.1,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.199,local,,,,174,27.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.142,local,,,,23966,3.7,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.142,local,,,,Transworld,27.6,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.227,local,,,,Transworld,9.1,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.227,local,,,,152605,1.3,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.227,local,,,,?,3.3,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.192.0/24,206.0.192.227,local,,,,?,4.5,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.227,local,,,,Transworld,27.5,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.227,local,,,,Transworld,27.3,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.227,local,,,,?,3.3,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.227,local,,,,?,3.4,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,38.10.173.0/24,38.10.173.227,local,,,,174,32.0,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.170,local,,,,152605,1.7,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.170,local,,,,Transworld,26.3,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.199,local,,,,Transworld,25.2,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.199,local,,,,?,3.1,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.199,local,,,,Transworld,21.3,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.199,local,,,,?,2.9,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.199,local,,,,174,24.1,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.199,local,,,,23966,3.2,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.199,local,,,,Transworld,29.7,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.28,local,,,,Transworld,15.9,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.28,local,,,,152605,1.1,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.28,local,,,,?,3.5,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.28,local,,,,?,20.4,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.227,local,,,,23966,2.6,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.210.0/24,206.0.210.227,local,,,,Transworld,38.1,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.28,local,,,,Transworld,34.2,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.28,local,,,,Transworld,20.4,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.28,local,,,,?,2.8,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.28,local,,,,?,3.3,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.28,local,,,,174,25.2,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.203.0/24,206.0.203.28,local,,,,23966,2.0,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.56,local,,,,Transworld,19.2,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.56,local,,,,152605,1.3,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.56,local,,,,?,3.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.56,local,,,,?,3.3,False
