trace_id,hop,hop_ip,rtt_ms,hop_asn,hop_prefix,hop_country,hop_asn_name,is_private,is_timeout
9,2,100.89.32.1,3.164,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
9,3,172.27.0.29,2.744,,,,RFC1918,True,False
9,4,172.27.0.22,2.731,,,,RFC1918,True,False
9,5,172.31.5.170,2.755,,,,RFC1918,True,False
9,6,103.213.108.78,2.752,,103.213.108.0/24,PK,HTISPL-PK,False,False
9,7,202.142.160.212,23.022,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
9,8,202.142.160.132,22.163,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
9,9,125.209.103.90,23.0,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
14,1,192.168.18.1,0.96,,,,RFC1918,True,False
14,2,100.89.32.1,2.782,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
14,3,172.27.0.29,2.889,,,,RFC1918,True,False
14,4,172.27.0.22,2.497,,,,RFC1918,True,False
14,5,172.31.5.170,3.068,,,,RFC1918,True,False
14,6,103.213.108.78,2.85,,103.213.108.0/24,PK,HTISPL-PK,False,False
14,7,202.142.160.212,23.091,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
14,8,202.142.160.132,22.172,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
14,9,125.209.103.90,23.19,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
19,1,192.168.18.1,0.834,,,,RFC1918,True,False
19,2,100.89.32.1,2.676,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
19,3,172.27.0.29,2.713,,,,RFC1918,True,False
19,4,172.27.0.22,2.326,,,,RFC1918,True,False
19,5,172.31.5.170,2.832,,,,RFC1918,True,False
19,6,103.213.108.78,2.865,,103.213.108.0/24,PK,HTISPL-PK,False,False
19,7,202.142.160.212,22.797,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
19,8,202.142.160.132,22.37,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
19,9,125.209.103.90,22.827,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
24,1,192.168.18.1,0.979,,,,RFC1918,True,False
24,2,100.89.32.1,2.584,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
24,3,172.27.0.29,2.68,,,,RFC1918,True,False
24,4,172.27.0.22,2.747,,,,RFC1918,True,False
24,5,172.31.5.170,2.724,,,,RFC1918,True,False
24,6,103.213.108.78,2.686,,103.213.108.0/24,PK,HTISPL-PK,False,False
24,7,202.142.160.212,23.096,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
24,8,202.142.160.132,22.058,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
24,9,125.209.103.90,23.155,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
29,1,192.168.18.1,0.836,,,,RFC1918,True,False
29,2,100.89.32.1,2.627,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
29,3,172.27.0.29,2.737,,,,RFC1918,True,False
29,4,172.27.0.22,2.406,,,,RFC1918,True,False
29,5,172.31.5.170,2.863,,,,RFC1918,True,False
29,6,103.213.108.78,2.883,,103.213.108.0/24,PK,HTISPL-PK,False,False
29,7,202.142.160.212,23.003,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
29,8,202.142.160.132,22.245,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
29,9,125.209.103.90,23.192,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
34,1,192.168.18.1,0.909,,,,RFC1918,True,False
34,2,100.89.32.1,2.888,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
34,3,172.27.0.29,2.806,,,,RFC1918,True,False
34,4,172.27.0.22,2.569,,,,RFC1918,True,False
34,5,172.31.5.170,2.751,,,,RFC1918,True,False
34,6,103.213.108.78,2.85,,103.213.108.0/24,PK,HTISPL-PK,False,False
34,7,202.142.160.212,22.922,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
34,8,202.142.160.132,22.022,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
34,9,125.209.103.90,22.856,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
39,1,192.168.18.1,0.849,,,,RFC1918,True,False
39,2,100.89.32.1,2.769,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
39,3,172.27.0.29,2.849,,,,RFC1918,True,False
39,4,172.27.0.22,2.586,,,,RFC1918,True,False
39,5,172.31.5.170,2.8,,,,RFC1918,True,False
39,6,103.213.108.78,2.779,,103.213.108.0/24,PK,HTISPL-PK,False,False
39,7,202.142.160.212,22.8,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
39,8,202.142.160.132,22.081,9260.0,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
39,9,125.209.103.90,22.71,9260.0,125.209.103.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False
2,1,192.168.18.1,0.896,,,,RFC1918,True,False
2,2,100.89.32.1,3.213,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
2,3,172.27.0.29,2.941,,,,RFC1918,True,False
2,4,172.27.0.22,2.426,,,,RFC1918,True,False
2,5,172.31.5.170,2.783,,,,RFC1918,True,False
2,6,*,,,,,,False,True
2,7,*,,,,,,False,True
2,8,116.71.241.234,3.882,17557.0,116.71.0.0/16,PK,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",False,False
2,9,*,,,,,,False,True
2,10,*,,,,,,False,True
2,11,*,,,,,,False,True
2,12,*,,,,,,False,True
2,13,*,,,,,,False,True
2,255,*,,,,,,False,True
7,1,192.168.18.1,0.986,,,,RFC1918,True,False
7,2,100.89.32.1,2.526,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
7,3,172.27.0.29,2.849,,,,RFC1918,True,False
7,4,172.27.0.22,2.516,,,,RFC1918,True,False
7,5,172.31.5.170,2.797,,,,RFC1918,True,False
7,6,*,,,,,,False,True
7,7,*,,,,,,False,True
7,8,116.71.241.234,3.713,17557.0,116.71.0.0/16,PK,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",False,False
7,9,*,,,,,,False,True
7,10,*,,,,,,False,True
7,11,*,,,,,,False,True
7,12,*,,,,,,False,True
7,13,*,,,,,,False,True
7,255,*,,,,,,False,True
12,1,192.168.18.1,0.916,,,,RFC1918,True,False
12,2,100.89.32.1,2.742,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
12,3,172.27.0.29,2.584,,,,RFC1918,True,False
12,4,172.27.0.22,2.475,,,,RFC1918,True,False
12,5,172.31.5.170,3.111,,,,RFC1918,True,False
12,6,*,,,,,,False,True
12,7,*,,,,,,False,True
12,8,116.71.241.234,3.668,17557.0,116.71.0.0/16,PK,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",False,False
12,9,*,,,,,,False,True
12,10,*,,,,,,False,True
12,11,*,,,,,,False,True
12,12,*,,,,,,False,True
12,13,*,,,,,,False,True
12,255,*,,,,,,False,True
17,1,192.168.18.1,0.918,,,,RFC1918,True,False
17,2,100.89.32.1,2.788,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
17,3,172.27.0.29,2.652,,,,RFC1918,True,False
17,4,172.27.0.22,2.57,,,,RFC1918,True,False
17,5,172.31.5.170,2.654,,,,RFC1918,True,False
17,6,*,,,,,,False,True
17,7,*,,,,,,False,True
17,8,116.71.241.234,3.464,17557.0,116.71.0.0/16,PK,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",False,False
17,9,*,,,,,,False,True
17,10,*,,,,,,False,True
17,11,*,,,,,,False,True
17,12,*,,,,,,False,True
17,13,*,,,,,,False,True
17,255,*,,,,,,False,True
22,1,192.168.18.1,0.722,,,,RFC1918,True,False
22,2,100.89.32.1,2.563,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
22,3,172.27.0.29,2.931,,,,RFC1918,True,False
22,4,172.27.0.22,2.672,,,,RFC1918,True,False
22,5,172.31.5.170,2.839,,,,RFC1918,True,False
22,6,*,,,,,,False,True
22,7,*,,,,,,False,True
22,8,116.71.241.234,3.844,17557.0,116.71.0.0/16,PK,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",False,False
22,9,*,,,,,,False,True
22,10,*,,,,,,False,True
22,11,*,,,,,,False,True
22,12,*,,,,,,False,True
22,13,*,,,,,,False,True
22,255,*,,,,,,False,True
27,1,192.168.18.1,0.998,,,,RFC1918,True,False
27,2,100.89.32.1,2.388,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
27,3,172.27.0.29,2.902,,,,RFC1918,True,False
27,4,172.27.0.22,2.404,,,,RFC1918,True,False
27,5,172.31.5.170,2.786,,,,RFC1918,True,False
27,6,*,,,,,,False,True
27,7,*,,,,,,False,True
27,8,116.71.241.234,3.424,17557.0,116.71.0.0/16,PK,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",False,False
27,9,*,,,,,,False,True
27,10,*,,,,,,False,True
27,11,*,,,,,,False,True
27,12,*,,,,,,False,True
27,13,*,,,,,,False,True
27,255,*,,,,,,False,True
32,1,192.168.18.1,1.002,,,,RFC1918,True,False
32,2,100.89.32.1,2.655,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
32,3,172.27.0.29,2.639,,,,RFC1918,True,False
32,4,172.27.0.22,2.228,,,,RFC1918,True,False
32,5,172.31.5.170,2.723,,,,RFC1918,True,False
32,6,*,,,,,,False,True
32,7,*,,,,,,False,True
32,8,116.71.241.234,3.611,17557.0,116.71.0.0/16,PK,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",False,False
32,9,*,,,,,,False,True
32,10,*,,,,,,False,True
32,11,*,,,,,,False,True
32,12,*,,,,,,False,True
32,13,*,,,,,,False,True
32,255,*,,,,,,False,True
37,1,192.168.18.1,0.872,,,,RFC1918,True,False
37,2,100.89.32.1,2.818,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False
37,3,172.27.0.29,2.742,,,,RFC1918,True,False
37,4,172.27.0.22,2.527,,,,RFC1918,True,False
37,5,172.31.5.170,2.783,,,,RFC1918,True,False
37,6,*,,,,,,False,True
37,7,*,,,,,,False,True
37,8,116.71.241.234,3.637,17557.0,116.71.0.0/16,PK,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",False,False
37,9,*,,,,,,False,True
37,10,*,,,,,,False,True
37,11,*,,,,,,False,True
37,12,*,,,,,,False,True
37,13,*,,,,,,False,True
37,255,*,,,,,,False,True
