ping_time,target_hostname,target_label,probe_id,probe_asn,probe_asn_reg,probe_city,probe_ip,sent,rcvd,loss_pct,rtt_min,rtt_avg,rtt_max,measurement_id
2026-06-14T22:12:34+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.842613,101.30061233333333,101.940467,180055880
2026-06-14T22:17:34+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.773823,101.18674933333334,101.442869,180055880
2026-06-14T22:22:30+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.801113,100.932364,101.002166,180055880
2026-06-14T22:27:28+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.97357,101.052594,101.19092,180055880
2026-06-14T22:32:30+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.958542,101.390876,102.114378,180055880
2026-06-14T22:37:41+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.886721,101.08358933333334,101.343012,180055880
2026-06-14T22:42:42+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.968077,101.012354,101.06439,180055880
2026-06-14T22:47:36+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.768406,100.95682866666668,101.056957,180055880
2026-06-14T22:52:33+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.892085,101.20146933333332,101.717925,180055880
2026-06-14T22:57:34+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.931026,101.01360533333333,101.108598,180055880
2026-06-14T23:02:39+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.044743,101.27158466666667,101.392996,180055880
2026-06-14T23:07:36+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.766945,100.84990700000002,100.997701,180055880
2026-06-14T23:12:35+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.706232,100.98801166666668,101.30839,180055880
