trace_time,target_hostname,target_label,target_category,probe_id,probe_asn,probe_asn_reg,probe_city,probe_ip,target_ip,target_asn,target_asn_name,target_country,dest_rtt_ms,total_hops,timeout_hops,asns_in_path,countries_in_path,dest_location,location_via,destination_responded,measurement_id
2026-06-15T10:16:24+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T10:31:27+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T10:46:32+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T11:01:19+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T11:16:21+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T11:31:29+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T11:46:24+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T12:01:20+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T12:16:22+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T12:31:30+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T12:46:27+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T13:01:27+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T13:16:25+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T13:31:24+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T13:46:30+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T14:01:19+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T14:16:21+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T14:31:30+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T14:46:21+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T15:01:31+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T15:16:25+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T15:31:31+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T15:46:26+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T16:01:23+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T16:16:29+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T16:31:30+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T16:46:20+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T17:01:21+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T17:16:20+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T17:31:30+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T17:46:28+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T18:01:21+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T18:16:30+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T18:31:28+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T18:46:25+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T19:01:29+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T19:16:27+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T19:31:19+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T19:46:23+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T20:01:19+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T20:16:26+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T20:31:33+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T20:46:21+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T21:01:26+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T21:16:29+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T21:31:19+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T21:46:29+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T22:01:27+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T22:16:27+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T22:31:20+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T22:46:31+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T23:01:31+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T23:16:27+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T23:31:31+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-15T23:46:21+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T00:01:31+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T00:16:25+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T00:31:25+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T00:46:20+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T01:01:28+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T01:16:30+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T01:31:25+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T01:46:19+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T02:01:33+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T02:16:31+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T02:31:22+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T02:46:19+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T03:01:26+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T03:16:21+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T03:31:21+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T03:46:21+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T04:01:30+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T04:16:33+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T04:31:23+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T04:46:24+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T05:01:23+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T05:16:31+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T05:31:31+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T05:46:32+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T06:01:31+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T06:16:23+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T06:31:21+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T06:46:25+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T07:01:26+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T07:16:31+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T07:31:21+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T07:46:20+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T08:01:23+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T08:16:30+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T08:31:25+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T08:46:23+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T09:01:30+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T09:16:25+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T09:31:24+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T09:46:26+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T10:01:19+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
2026-06-16T10:16:21+00:00,fbr.gov.pk,FBR,government,7613,152605,152605,Z COM Networks Lahore,157.20.147.16,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
