trace_id,hop,hop_ip,rtt_ms,hop_asn,hop_prefix,hop_country,hop_asn_name,is_private,is_timeout
1408,4,110.93.252.222,18.624,,110.93.192.0/18,PK,TWA,False,False
1408,5,195.22.198.88,121.99,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1408,6,195.22.192.139,121.563,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1408,7,195.22.192.139,121.302,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1408,8,212.221.95.185,117.678,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1408,9,213.200.115.161,127.43,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1408,10,46.33.85.114,126.437,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1408,11,192.124.249.159,126.639,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1432,1,157.20.147.17,0.296,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1432,2,110.93.205.184,0.82,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1432,3,110.93.254.40,16.515,,110.93.192.0/18,PK,TWA,False,False
1432,4,110.93.252.222,16.812,,110.93.192.0/18,PK,TWA,False,False
1432,5,195.22.198.88,122.003,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1432,6,195.22.192.139,121.654,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1432,7,195.22.192.139,121.237,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1432,8,212.221.95.185,117.703,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1432,9,213.200.115.161,127.534,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1432,10,46.33.85.114,126.383,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1432,11,192.124.249.159,126.563,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1457,1,157.20.147.17,0.411,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1457,2,110.93.205.184,0.832,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1457,3,110.93.254.40,16.547,,110.93.192.0/18,PK,TWA,False,False
1457,4,110.93.252.222,16.74,,110.93.192.0/18,PK,TWA,False,False
1457,5,195.22.198.88,121.936,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1457,6,195.22.192.139,121.567,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1457,7,195.22.192.139,121.192,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1457,8,212.221.95.185,117.657,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1457,9,213.200.115.161,127.52,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1457,10,46.33.85.114,126.366,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1457,11,192.124.249.159,126.692,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1482,1,157.20.147.17,0.321,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1482,2,110.93.205.184,0.965,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1482,3,110.93.254.40,16.496,,110.93.192.0/18,PK,TWA,False,False
1482,4,110.93.252.222,16.726,,110.93.192.0/18,PK,TWA,False,False
1482,5,195.22.198.88,122.066,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1482,6,195.22.192.139,121.592,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1482,7,195.22.192.139,121.222,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1482,8,212.221.95.185,117.719,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1482,9,213.200.115.161,127.749,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1482,10,46.33.85.114,126.274,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1482,11,192.124.249.159,126.627,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1504,1,157.20.147.17,0.819,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1504,2,110.93.205.184,0.871,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1504,3,110.93.254.40,16.468,,110.93.192.0/18,PK,TWA,False,False
1504,4,110.93.252.222,16.77,,110.93.192.0/18,PK,TWA,False,False
1504,5,195.22.198.88,121.957,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1504,6,195.22.192.139,121.516,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1504,7,195.22.192.139,121.25,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1504,8,212.221.95.185,117.73,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1504,9,213.200.115.161,127.544,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1504,10,46.33.85.114,126.463,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1504,11,192.124.249.159,126.574,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1531,1,157.20.147.17,0.347,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1531,2,110.93.205.184,1.144,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1531,3,110.93.254.40,16.625,,110.93.192.0/18,PK,TWA,False,False
1531,4,110.93.252.222,16.754,,110.93.192.0/18,PK,TWA,False,False
1531,5,195.22.198.88,122.25,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1531,6,195.22.192.139,121.504,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1531,7,195.22.192.139,121.161,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1531,8,212.221.95.185,117.686,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1531,9,213.200.115.161,127.553,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1531,10,46.33.85.114,126.491,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1531,11,192.124.249.159,126.573,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1554,1,157.20.147.17,0.384,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1554,2,110.93.205.184,0.855,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1554,3,110.93.254.40,16.596,,110.93.192.0/18,PK,TWA,False,False
1554,4,110.93.252.222,16.732,,110.93.192.0/18,PK,TWA,False,False
1554,5,195.22.198.88,122.205,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1554,6,195.22.192.139,121.535,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1554,7,195.22.192.139,121.176,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1554,8,212.221.95.185,117.767,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1554,9,213.200.115.161,139.331,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1554,10,46.33.85.114,126.269,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1554,11,192.124.249.159,126.539,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1578,1,157.20.147.17,0.316,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1578,2,110.93.205.184,0.828,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1578,3,110.93.254.40,16.524,,110.93.192.0/18,PK,TWA,False,False
1578,4,110.93.252.222,16.694,,110.93.192.0/18,PK,TWA,False,False
1578,5,195.22.198.88,121.746,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1578,6,195.22.192.139,121.412,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1578,7,195.22.192.139,121.193,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1578,8,212.221.95.185,117.684,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1578,9,213.200.115.161,127.446,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1578,10,46.33.85.114,126.264,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1578,11,192.124.249.159,126.602,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1604,1,157.20.147.17,1.83,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1604,2,110.93.205.184,0.857,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1604,3,110.93.254.40,16.468,,110.93.192.0/18,PK,TWA,False,False
1604,4,110.93.252.222,16.733,,110.93.192.0/18,PK,TWA,False,False
1604,5,195.22.198.88,121.688,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1604,6,195.22.192.139,121.648,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1604,7,195.22.192.139,121.235,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1604,8,212.221.95.185,117.796,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1604,9,213.200.115.161,127.695,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1604,10,46.33.85.114,126.299,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1604,11,192.124.249.159,126.718,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1623,1,157.20.147.17,0.556,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1623,2,110.93.205.184,0.808,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1623,3,110.93.254.40,16.577,,110.93.192.0/18,PK,TWA,False,False
1623,4,110.93.252.222,17.021,,110.93.192.0/18,PK,TWA,False,False
1623,5,195.22.198.88,121.82,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1623,6,195.22.192.139,121.66,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1623,7,195.22.192.139,121.244,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1623,8,212.221.95.185,117.711,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1623,9,213.200.115.161,127.773,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1623,10,46.33.85.114,126.341,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1623,11,192.124.249.159,126.768,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1643,1,157.20.147.17,0.327,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1643,2,110.93.205.184,0.864,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1643,3,110.93.254.40,16.552,,110.93.192.0/18,PK,TWA,False,False
1643,4,110.93.252.222,16.778,,110.93.192.0/18,PK,TWA,False,False
1643,5,195.22.198.88,121.798,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1643,6,195.22.192.139,121.624,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1643,7,195.22.192.139,121.221,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1643,8,212.221.95.185,117.811,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1643,9,213.200.115.161,127.841,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1643,10,46.33.85.114,126.281,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1643,11,192.124.249.159,126.532,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1664,1,157.20.147.17,0.339,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1664,2,110.93.205.184,0.823,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1664,3,110.93.254.40,16.387,,110.93.192.0/18,PK,TWA,False,False
1664,4,110.93.252.222,16.754,,110.93.192.0/18,PK,TWA,False,False
1664,5,195.22.198.88,122.045,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1664,6,195.22.192.139,121.588,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1664,7,195.22.192.139,121.17,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1664,8,212.221.95.185,117.751,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1664,9,213.200.115.161,127.628,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1664,10,46.33.85.114,126.34,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1664,11,192.124.249.159,126.699,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1683,1,157.20.147.17,0.31,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1683,2,110.93.205.184,0.794,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1683,3,110.93.254.40,16.509,,110.93.192.0/18,PK,TWA,False,False
1683,4,110.93.252.222,20.162,,110.93.192.0/18,PK,TWA,False,False
1683,5,195.22.198.88,121.981,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1683,6,195.22.192.139,121.563,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1683,7,195.22.192.139,121.254,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1683,8,212.221.95.185,117.723,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1683,9,213.200.115.161,127.849,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1683,10,46.33.85.114,126.308,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1683,11,192.124.249.159,126.568,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1704,1,157.20.147.17,0.574,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1704,2,110.93.205.184,0.864,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1704,3,110.93.254.40,16.433,,110.93.192.0/18,PK,TWA,False,False
1704,4,110.93.252.222,17.142,,110.93.192.0/18,PK,TWA,False,False
1704,5,195.22.198.88,122.258,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1704,6,195.22.192.139,121.555,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1704,7,195.22.192.139,121.174,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1704,8,212.221.95.185,117.715,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1704,9,213.200.115.161,127.728,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1704,10,46.33.85.114,126.454,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1704,11,192.124.249.159,126.455,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1724,1,157.20.147.17,0.369,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1724,2,110.93.205.184,1.062,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1724,3,110.93.254.40,16.53,,110.93.192.0/18,PK,TWA,False,False
1724,4,110.93.252.222,17.067,,110.93.192.0/18,PK,TWA,False,False
1724,5,195.22.198.88,122.237,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1724,6,195.22.192.139,121.773,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1724,7,195.22.192.139,121.241,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1724,8,212.221.95.185,117.741,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1724,9,213.200.115.161,128.072,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1724,10,46.33.85.114,126.429,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1724,11,192.124.249.159,126.61,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1743,1,157.20.147.17,0.283,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1743,2,110.93.205.184,0.783,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1743,3,110.93.254.40,16.572,,110.93.192.0/18,PK,TWA,False,False
1743,4,110.93.252.222,17.378,,110.93.192.0/18,PK,TWA,False,False
1743,5,195.22.198.88,122.004,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1743,6,195.22.192.139,121.597,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1743,7,195.22.192.139,121.22,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1743,8,212.221.95.185,117.667,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1743,9,213.200.115.161,127.493,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1743,10,46.33.85.114,126.504,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1743,11,192.124.249.159,126.562,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1764,1,157.20.147.17,0.448,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1764,2,110.93.205.184,1.458,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1764,3,110.93.254.40,16.423,,110.93.192.0/18,PK,TWA,False,False
1764,4,110.93.252.222,16.801,,110.93.192.0/18,PK,TWA,False,False
1764,5,195.22.198.88,121.983,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1764,6,195.22.192.139,121.567,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1764,7,195.22.192.139,121.205,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1764,8,212.221.95.185,117.773,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1764,9,213.200.115.161,127.625,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1764,10,46.33.85.114,126.27,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1764,11,192.124.249.159,126.644,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1782,1,157.20.147.17,0.443,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1782,2,110.93.205.184,0.801,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1782,3,110.93.254.40,16.467,,110.93.192.0/18,PK,TWA,False,False
1782,4,110.93.252.222,16.997,,110.93.192.0/18,PK,TWA,False,False
1782,5,195.22.198.88,122.014,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1782,6,195.22.192.139,121.659,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1782,7,195.22.192.139,121.334,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1782,8,212.221.95.185,117.685,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1782,9,213.200.115.161,127.828,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1782,10,46.33.85.114,126.409,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1782,11,192.124.249.159,126.55,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1803,1,157.20.147.17,0.492,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1803,2,110.93.205.184,0.828,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1803,3,110.93.254.40,16.627,,110.93.192.0/18,PK,TWA,False,False
1803,4,110.93.252.222,17.03,,110.93.192.0/18,PK,TWA,False,False
1803,5,195.22.198.88,122.177,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1803,6,195.22.192.139,121.692,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1803,7,195.22.192.139,121.284,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1803,8,212.221.95.185,117.85,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1803,9,213.200.115.161,128.978,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1803,10,46.33.85.114,126.432,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1803,11,192.124.249.159,126.698,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1823,1,157.20.147.17,0.557,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1823,2,110.93.205.184,1.075,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1823,3,110.93.254.40,16.615,,110.93.192.0/18,PK,TWA,False,False
1823,4,110.93.252.222,16.834,,110.93.192.0/18,PK,TWA,False,False
1823,5,195.22.198.88,122.25,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1823,6,195.22.192.139,121.761,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1823,7,195.22.192.139,121.324,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1823,8,212.221.95.185,117.775,3257.0,212.221.0.0/17,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1823,9,213.200.115.161,127.603,3257.0,213.200.64.0/18,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1823,10,46.33.85.114,126.547,3257.0,46.33.64.0/19,US,"GTT-BACKBONE - GTT Communications Inc., US",False,False
1823,11,192.124.249.159,126.743,30148.0,192.124.249.0/24,US,"SUCURI-SEC - Sucuri, US",False,False
1843,1,157.20.147.17,0.56,152605.0,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False
1843,2,110.93.205.184,1.191,38193.0,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False
1843,3,110.93.254.40,16.671,,110.93.192.0/18,PK,TWA,False,False
1843,4,110.93.252.222,16.869,,110.93.192.0/18,PK,TWA,False,False
1843,5,195.22.198.88,122.098,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
1843,6,195.22.192.139,121.593,6762.0,195.22.192.0/19,IT,"SEABONE-NET - TELECOM ITALIA SPARKLE S.p.A., IT",False,False
